downtime_id,machine_id,plant_location,start_time,end_time,duration_hours,reason,production_loss_mt,repair_cost_inr
DT001022,Machine-4,Ahmedabad Plant 1,2023-11-06 20:00:00,2023-11-07 00:24:55.883773,4.42,Breakdown,1.59,40312.62
DT001023,Machine-2,Rajkot Plant,2023-11-06 12:00:00,2023-11-06 13:49:48.636810,1.83,Raw Material Shortage,1.33,49040.75
DT001024,Machine-4,Ahmedabad Plant 2,2023-11-06 22:00:00,2023-11-07 02:47:16.720473,4.79,Cleaning,1.75,43285.51
DT001025,Machine-11,Rajkot Plant,2023-11-07 08:00:00,2023-11-07 14:12:54.536837,6.22,Raw Material Shortage,1.32,33168.27
DT001026,Machine-10,Ahmedabad Plant 2,2023-11-08 02:00:00,2023-11-08 03:53:25.565357,1.89,Cleaning,0.63,49543.17
DT001027,Machine-6,Ahmedabad Plant 1,2023-11-08 16:00:00,2023-11-08 22:01:44.726758,6.03,Scheduled Maintenance,2.83,42434.92
DT001028,Machine-18,Ahmedabad Plant 2,2023-11-09 22:00:00,2023-11-10 01:42:38.009056,3.71,Breakdown,2.65,40401.47
DT001029,Machine-8,Ahmedabad Plant 1,2023-11-10 06:00:00,2023-11-10 08:26:12.883581,2.44,Scheduled Maintenance,2.06,18725.79
DT001030,Machine-15,Ahmedabad Plant 1,2023-11-10 14:00:00,2023-11-10 16:15:18.959201,2.26,Raw Material Shortage,0.7,29442.23
DT001031,Machine-7,Ahmedabad Plant 2,2023-11-10 11:00:00,2023-11-10 14:26:35.514701,3.44,Raw Material Shortage,0.72,37326.0
DT001032,Machine-9,Ahmedabad Plant 2,2023-11-11 14:00:00,2023-11-11 19:55:22.641141,5.92,Power Failure,1.09,48015.82
DT001033,Machine-5,Ahmedabad Plant 1,2023-11-11 00:00:00,2023-11-11 06:20:02.312847,6.33,Scheduled Maintenance,2.51,5166.56
DT001034,Machine-21,Ahmedabad Plant 2,2023-11-12 11:00:00,2023-11-12 18:50:17.804919,7.84,Cleaning,2.98,27824.92
DT001035,Machine-5,Ahmedabad Plant 1,2023-11-12 02:00:00,2023-11-12 09:53:15.443647,7.89,Breakdown,2.03,11029.48
DT001036,Machine-17,Ahmedabad Plant 1,2023-11-13 04:00:00,2023-11-13 10:36:24.216047,6.61,Power Failure,1.9,20403.04
DT001037,Machine-20,Rajkot Plant,2023-11-13 20:00:00,2023-11-13 22:16:16.897134,2.27,Power Failure,1.8,36128.77
DT001038,Machine-2,Rajkot Plant,2023-11-14 02:00:00,2023-11-14 09:04:39.201131,7.08,Raw Material Shortage,2.0,23688.2
DT001039,Machine-21,Ahmedabad Plant 1,2023-11-14 00:00:00,2023-11-14 05:14:27.621121,5.24,Power Failure,1.74,34339.67
DT001040,Machine-8,Ahmedabad Plant 1,2023-11-14 01:00:00,2023-11-14 06:04:02.225013,5.07,Raw Material Shortage,2.95,33001.1
DT001041,Machine-19,Rajkot Plant,2023-11-15 13:00:00,2023-11-15 18:40:58.045910,5.68,Scheduled Maintenance,2.73,46085.96
DT001042,Machine-8,Ahmedabad Plant 2,2023-11-15 04:00:00,2023-11-15 05:33:23.697343,1.56,Cleaning,1.63,47424.61
DT001043,Machine-19,Ahmedabad Plant 1,2023-11-15 14:00:00,2023-11-15 21:41:53.765508,7.7,Scheduled Maintenance,0.98,24966.7
DT001044,Machine-4,Ahmedabad Plant 2,2023-11-17 06:00:00,2023-11-17 08:35:23.557621,2.59,Raw Material Shortage,2.48,43347.53
DT001045,Machine-25,Rajkot Plant,2023-11-18 22:00:00,2023-11-19 02:01:09.635021,4.02,Operator Error,2.19,44148.48
DT001046,Machine-13,Ahmedabad Plant 1,2023-11-18 00:00:00,2023-11-18 05:49:17.012406,5.82,Scheduled Maintenance,0.89,37039.66
DT001047,Machine-19,Rajkot Plant,2023-11-19 00:00:00,2023-11-19 01:41:31.572539,1.69,Operator Error,2.13,20009.01
DT001048,Machine-15,Rajkot Plant,2023-11-19 12:00:00,2023-11-19 12:55:23.978737,0.92,Operator Error,1.07,26077.2
DT001049,Machine-3,Ahmedabad Plant 2,2023-11-19 10:00:00,2023-11-19 17:57:18.438103,7.96,Breakdown,1.14,49045.21
DT001050,Machine-23,Rajkot Plant,2023-11-21 11:00:00,2023-11-21 14:13:53.916830,3.23,Power Failure,2.9,48024.65
DT001051,Machine-24,Ahmedabad Plant 2,2023-11-21 10:00:00,2023-11-21 11:34:18.235072,1.57,Cleaning,2.57,28279.05
DT001052,Machine-12,Ahmedabad Plant 2,2023-11-21 14:00:00,2023-11-21 19:38:47.403263,5.65,Power Failure,2.44,10604.04
DT001053,Machine-22,Ahmedabad Plant 2,2023-11-23 01:00:00,2023-11-23 07:29:32.257358,6.49,Scheduled Maintenance,1.26,37956.64
DT001054,Machine-6,Rajkot Plant,2023-11-23 15:00:00,2023-11-23 19:48:08.787813,4.8,Scheduled Maintenance,2.21,33029.53
DT001055,Machine-14,Ahmedabad Plant 2,2023-11-23 11:00:00,2023-11-23 17:34:41.354681,6.58,Breakdown,2.74,25209.59
DT001056,Machine-15,Rajkot Plant,2023-11-24 05:00:00,2023-11-24 08:26:28.615714,3.44,Power Failure,1.11,41622.76
DT001057,Machine-21,Rajkot Plant,2023-11-24 08:00:00,2023-11-24 15:45:09.371471,7.75,Breakdown,0.99,25602.91
DT001058,Machine-10,Ahmedabad Plant 1,2023-11-24 01:00:00,2023-11-24 07:16:39.112628,6.28,Cleaning,2.09,41676.39
DT001059,Machine-10,Rajkot Plant,2023-11-25 23:00:00,2023-11-25 23:37:15.924465,0.62,Raw Material Shortage,2.78,7760.83
DT001060,Machine-1,Ahmedabad Plant 1,2023-11-25 02:00:00,2023-11-25 05:50:27.910025,3.84,Raw Material Shortage,1.19,46768.72
DT001061,Machine-1,Ahmedabad Plant 2,2023-11-25 23:00:00,2023-11-26 01:33:48.864606,2.56,Operator Error,1.43,44975.3
DT001062,Machine-24,Rajkot Plant,2023-11-26 21:00:00,2023-11-27 01:31:49.965789,4.53,Raw Material Shortage,2.75,34743.61
DT001063,Machine-4,Ahmedabad Plant 2,2023-11-27 03:00:00,2023-11-27 04:05:38.173271,1.09,Raw Material Shortage,1.59,12937.48
DT001064,Machine-9,Ahmedabad Plant 2,2023-11-27 20:00:00,2023-11-27 20:59:18.598731,0.99,Operator Error,1.43,45879.31
DT001065,Machine-4,Ahmedabad Plant 1,2023-11-28 01:00:00,2023-11-28 02:22:57.088235,1.38,Raw Material Shortage,0.52,47079.01
DT001066,Machine-14,Ahmedabad Plant 1,2023-11-28 02:00:00,2023-11-28 06:28:32.848255,4.48,Raw Material Shortage,1.9,46780.39
DT001067,Machine-20,Ahmedabad Plant 1,2023-11-29 18:00:00,2023-11-29 23:45:04.826626,5.75,Scheduled Maintenance,2.57,39672.21
DT001068,Machine-2,Rajkot Plant,2023-11-29 00:00:00,2023-11-29 05:05:20.150708,5.09,Cleaning,2.22,30231.63
DT001069,Machine-18,Ahmedabad Plant 1,2023-12-02 23:00:00,2023-12-03 02:09:55.727205,3.17,Cleaning,1.21,12917.5
DT001070,Machine-5,Ahmedabad Plant 2,2023-12-03 01:00:00,2023-12-03 04:09:18.053510,3.16,Cleaning,1.94,31439.18
DT001071,Machine-6,Ahmedabad Plant 1,2023-12-03 13:00:00,2023-12-03 18:37:32.322115,5.63,Breakdown,2.7,34333.17
DT001072,Machine-18,Ahmedabad Plant 1,2023-12-03 22:00:00,2023-12-03 23:46:53.929601,1.78,Power Failure,0.56,13859.28
DT001073,Machine-21,Ahmedabad Plant 1,2023-12-04 04:00:00,2023-12-04 11:18:38.764878,7.31,Power Failure,1.92,43187.31
DT001074,Machine-23,Rajkot Plant,2023-12-04 07:00:00,2023-12-04 09:15:26.327889,2.26,Operator Error,2.27,37925.34
DT001075,Machine-12,Ahmedabad Plant 1,2023-12-04 20:00:00,2023-12-05 02:34:17.450251,6.57,Scheduled Maintenance,1.84,40708.02
DT001076,Machine-3,Ahmedabad Plant 1,2023-12-05 08:00:00,2023-12-05 15:30:56.997678,7.52,Scheduled Maintenance,2.89,10644.65
DT001077,Machine-11,Rajkot Plant,2023-12-05 12:00:00,2023-12-05 17:10:56.307934,5.18,Cleaning,0.78,46516.35
DT001078,Machine-5,Ahmedabad Plant 1,2023-12-06 03:00:00,2023-12-06 10:39:55.634393,7.67,Power Failure,1.75,48195.19
DT001079,Machine-4,Ahmedabad Plant 1,2023-12-06 01:00:00,2023-12-06 07:14:48.523816,6.25,Breakdown,2.24,31134.1
DT001080,Machine-7,Ahmedabad Plant 1,2023-12-06 21:00:00,2023-12-07 00:33:02.995013,3.55,Raw Material Shortage,2.91,13867.31
DT001081,Machine-1,Rajkot Plant,2023-12-08 04:00:00,2023-12-08 10:31:08.523218,6.52,Scheduled Maintenance,1.42,38896.06
DT001082,Machine-13,Rajkot Plant,2023-12-09 12:00:00,2023-12-09 13:43:39.567589,1.73,Scheduled Maintenance,1.43,47576.58
DT001083,Machine-20,Ahmedabad Plant 2,2023-12-09 04:00:00,2023-12-09 08:40:46.971383,4.68,Breakdown,1.73,38844.81
DT001084,Machine-19,Ahmedabad Plant 2,2023-12-12 12:00:00,2023-12-12 15:37:40.448991,3.63,Scheduled Maintenance,1.73,30227.31
DT001085,Machine-16,Rajkot Plant,2023-12-12 22:00:00,2023-12-13 05:55:29.646601,7.92,Scheduled Maintenance,2.51,6791.01
DT001086,Machine-14,Ahmedabad Plant 2,2023-12-13 04:00:00,2023-12-13 10:22:37.680287,6.38,Operator Error,1.76,15379.96
DT001087,Machine-3,Ahmedabad Plant 2,2023-12-13 04:00:00,2023-12-13 10:54:04.562603,6.9,Power Failure,1.18,19418.5
DT001088,Machine-13,Ahmedabad Plant 2,2023-12-13 20:00:00,2023-12-13 20:58:20.823318,0.97,Cleaning,2.94,40792.21
DT001089,Machine-15,Ahmedabad Plant 2,2023-12-14 22:00:00,2023-12-14 23:36:38.746948,1.61,Scheduled Maintenance,1.72,20153.62
DT001090,Machine-13,Ahmedabad Plant 1,2023-12-14 05:00:00,2023-12-14 05:44:34.640160,0.74,Cleaning,2.82,42773.46
DT001091,Machine-14,Ahmedabad Plant 1,2023-12-15 16:00:00,2023-12-15 23:54:07.046083,7.9,Operator Error,1.11,36473.77
DT001092,Machine-13,Ahmedabad Plant 1,2023-12-15 20:00:00,2023-12-15 21:23:10.571356,1.39,Cleaning,1.58,43103.28
DT001093,Machine-15,Ahmedabad Plant 1,2023-12-16 09:00:00,2023-12-16 09:33:37.558415,0.56,Raw Material Shortage,1.7,24561.35
DT001094,Machine-3,Rajkot Plant,2023-12-17 20:00:00,2023-12-18 01:40:56.958823,5.68,Breakdown,1.09,12797.75
DT001095,Machine-19,Rajkot Plant,2023-12-17 14:00:00,2023-12-17 19:22:48.889804,5.38,Operator Error,2.1,38830.27
DT001096,Machine-14,Ahmedabad Plant 2,2023-12-17 23:00:00,2023-12-18 01:21:06.663585,2.35,Power Failure,0.54,44508.1
DT001097,Machine-25,Ahmedabad Plant 2,2023-12-18 18:00:00,2023-12-18 20:02:51.139685,2.05,Operator Error,1.54,26082.52
DT001098,Machine-7,Ahmedabad Plant 2,2023-12-18 15:00:00,2023-12-18 16:54:18.042226,1.91,Operator Error,1.8,46143.08
DT001099,Machine-6,Ahmedabad Plant 2,2023-12-19 21:00:00,2023-12-19 23:32:06.555319,2.54,Power Failure,1.8,18891.34
DT001100,Machine-19,Ahmedabad Plant 1,2023-12-19 22:00:00,2023-12-20 05:51:19.586539,7.86,Scheduled Maintenance,1.05,9919.86
DT001101,Machine-20,Rajkot Plant,2023-12-19 15:00:00,2023-12-19 16:34:10.697959,1.57,Raw Material Shortage,1.42,29878.32
DT001102,Machine-3,Ahmedabad Plant 1,2023-12-20 18:00:00,2023-12-20 23:30:36.297739,5.51,Raw Material Shortage,1.91,45749.15
DT001103,Machine-7,Rajkot Plant,2023-12-21 20:00:00,2023-12-21 23:12:07.858775,3.2,Operator Error,2.28,17068.15
DT001104,Machine-1,Rajkot Plant,2023-12-22 08:00:00,2023-12-22 13:36:47.519194,5.61,Breakdown,2.81,49028.17
DT001105,Machine-13,Ahmedabad Plant 1,2023-12-23 16:00:00,2023-12-23 21:58:21.738728,5.97,Raw Material Shortage,2.86,35619.54
DT001106,Machine-18,Ahmedabad Plant 1,2023-12-23 06:00:00,2023-12-23 13:43:26.298440,7.72,Operator Error,2.75,9797.88
DT001107,Machine-6,Ahmedabad Plant 2,2023-12-24 19:00:00,2023-12-24 23:03:21.325444,4.06,Breakdown,1.37,6214.96
DT001108,Machine-4,Ahmedabad Plant 1,2023-12-24 04:00:00,2023-12-24 08:00:06.413844,4.0,Cleaning,0.87,6640.38
DT001109,Machine-15,Ahmedabad Plant 1,2023-12-24 16:00:00,2023-12-24 19:50:15.488995,3.84,Raw Material Shortage,1.08,47088.13
DT001110,Machine-6,Rajkot Plant,2023-12-25 09:00:00,2023-12-25 15:35:42.827461,6.6,Power Failure,2.89,44665.92
DT001111,Machine-8,Ahmedabad Plant 2,2023-12-25 09:00:00,2023-12-25 14:57:34.822586,5.96,Raw Material Shortage,1.99,7945.45
DT001112,Machine-17,Ahmedabad Plant 1,2023-12-25 09:00:00,2023-12-25 11:29:36.795314,2.49,Raw Material Shortage,2.28,23053.13
DT001113,Machine-13,Ahmedabad Plant 1,2023-12-26 01:00:00,2023-12-26 03:56:24.836069,2.94,Raw Material Shortage,0.76,8158.28
DT001114,Machine-8,Ahmedabad Plant 1,2023-12-26 18:00:00,2023-12-26 20:04:29.670805,2.07,Power Failure,2.59,34835.72
DT001115,Machine-25,Ahmedabad Plant 2,2023-12-27 19:00:00,2023-12-27 22:03:25.559014,3.06,Power Failure,0.65,13476.76
DT001116,Machine-18,Rajkot Plant,2023-12-27 07:00:00,2023-12-27 10:52:26.890219,3.87,Raw Material Shortage,0.88,39317.02
DT001117,Machine-7,Ahmedabad Plant 2,2023-12-27 06:00:00,2023-12-27 12:24:53.146293,6.41,Cleaning,0.84,37709.21
DT001118,Machine-6,Ahmedabad Plant 2,2023-12-28 05:00:00,2023-12-28 09:20:30.456710,4.34,Cleaning,2.91,40440.55
DT001119,Machine-9,Ahmedabad Plant 2,2023-12-28 12:00:00,2023-12-28 16:53:23.052276,4.89,Breakdown,2.01,13051.04
DT001120,Machine-15,Ahmedabad Plant 1,2023-12-28 17:00:00,2023-12-29 00:12:07.941422,7.2,Breakdown,1.9,30834.36
DT001121,Machine-24,Rajkot Plant,2023-12-29 03:00:00,2023-12-29 07:48:56.295223,4.82,Breakdown,1.19,41544.08
DT001122,Machine-1,Rajkot Plant,2023-12-31 00:00:00,2023-12-31 06:58:03.165915,6.97,Power Failure,1.22,24879.66
DT001123,Machine-6,Rajkot Plant,2023-12-31 02:00:00,2023-12-31 03:50:37.073969,1.84,Operator Error,1.1,20119.23
DT001124,Machine-14,Rajkot Plant,2024-01-01 16:00:00,2024-01-01 23:15:53.713371,7.26,Breakdown,2.07,31457.7
DT001125,Machine-1,Ahmedabad Plant 2,2024-01-01 10:00:00,2024-01-01 17:36:02.451300,7.6,Operator Error,2.48,5722.28
DT001126,Machine-14,Rajkot Plant,2024-01-02 06:00:00,2024-01-02 07:25:57.034605,1.43,Power Failure,1.12,18676.43
DT001127,Machine-8,Ahmedabad Plant 2,2024-01-02 01:00:00,2024-01-02 07:45:19.680378,6.76,Breakdown,2.42,11545.13
DT001128,Machine-7,Rajkot Plant,2024-01-03 01:00:00,2024-01-03 05:30:16.183048,4.5,Cleaning,0.77,12779.79
DT001129,Machine-1,Ahmedabad Plant 1,2024-01-03 05:00:00,2024-01-03 07:18:59.067514,2.32,Raw Material Shortage,2.76,21457.48
DT001130,Machine-24,Ahmedabad Plant 1,2024-01-03 20:00:00,2024-01-04 03:22:07.072522,7.37,Breakdown,2.38,38723.27
DT001131,Machine-13,Ahmedabad Plant 1,2024-01-04 04:00:00,2024-01-04 10:31:34.272647,6.53,Operator Error,0.74,41657.77
DT001132,Machine-8,Rajkot Plant,2024-01-04 17:00:00,2024-01-04 19:23:39.755600,2.39,Power Failure,2.96,43169.14
DT001133,Machine-6,Ahmedabad Plant 2,2024-01-04 22:00:00,2024-01-05 05:58:29.429535,7.97,Operator Error,2.84,21187.82
DT001134,Machine-1,Rajkot Plant,2024-01-06 01:00:00,2024-01-06 08:33:45.629861,7.56,Operator Error,1.33,34667.27
DT001135,Machine-3,Ahmedabad Plant 1,2024-01-07 08:00:00,2024-01-07 14:38:23.553320,6.64,Power Failure,1.45,14174.03
DT001136,Machine-14,Ahmedabad Plant 1,2024-01-07 04:00:00,2024-01-07 11:12:41.947586,7.21,Breakdown,0.76,21423.9
DT001137,Machine-2,Ahmedabad Plant 1,2024-01-10 01:00:00,2024-01-10 05:33:15.461690,4.55,Cleaning,2.51,44098.02
DT001138,Machine-4,Rajkot Plant,2024-01-10 19:00:00,2024-01-10 23:20:14.097746,4.34,Operator Error,1.93,43422.15
DT001139,Machine-11,Ahmedabad Plant 2,2024-01-11 12:00:00,2024-01-11 16:00:09.329818,4.0,Operator Error,1.9,5829.75
DT001140,Machine-4,Ahmedabad Plant 1,2024-01-11 09:00:00,2024-01-11 16:38:00.205335,7.63,Power Failure,1.92,37740.84
DT001141,Machine-7,Ahmedabad Plant 1,2024-01-11 01:00:00,2024-01-11 03:21:33.650234,2.36,Operator Error,2.14,25701.16
DT001142,Machine-3,Ahmedabad Plant 1,2024-01-12 23:00:00,2024-01-13 00:20:36.693771,1.34,Scheduled Maintenance,2.58,42770.24
DT001143,Machine-15,Rajkot Plant,2024-01-12 23:00:00,2024-01-12 23:58:40.257919,0.98,Scheduled Maintenance,1.48,17664.92
DT001144,Machine-16,Rajkot Plant,2024-01-12 17:00:00,2024-01-12 21:22:21.971226,4.37,Cleaning,1.72,34539.23
DT001145,Machine-8,Rajkot Plant,2024-01-13 04:00:00,2024-01-13 06:21:22.166860,2.36,Power Failure,1.05,37549.7
DT001146,Machine-16,Ahmedabad Plant 2,2024-01-14 09:00:00,2024-01-14 16:49:17.540520,7.82,Cleaning,2.87,40639.38
DT001147,Machine-9,Ahmedabad Plant 2,2024-01-14 16:00:00,2024-01-14 17:00:21.637709,1.01,Raw Material Shortage,1.09,36033.23
DT001148,Machine-2,Rajkot Plant,2024-01-15 10:00:00,2024-01-15 12:43:05.861075,2.72,Cleaning,1.48,47915.75
DT001149,Machine-7,Ahmedabad Plant 2,2024-01-15 12:00:00,2024-01-15 13:08:50.296245,1.15,Power Failure,2.65,7263.42
DT001150,Machine-1,Rajkot Plant,2024-01-15 14:00:00,2024-01-15 17:02:04.444984,3.03,Power Failure,1.89,21037.29
DT001151,Machine-6,Ahmedabad Plant 2,2024-01-16 09:00:00,2024-01-16 16:40:43.239700,7.68,Power Failure,1.76,38022.76
DT001152,Machine-16,Ahmedabad Plant 2,2024-01-16 01:00:00,2024-01-16 06:45:55.763353,5.77,Raw Material Shortage,2.59,43876.14
DT001153,Machine-10,Ahmedabad Plant 1,2024-01-17 09:00:00,2024-01-17 12:59:50.558794,4.0,Scheduled Maintenance,2.66,34405.24
DT001154,Machine-4,Rajkot Plant,2024-01-17 12:00:00,2024-01-17 17:38:43.646779,5.65,Breakdown,0.93,16029.48
DT001155,Machine-23,Ahmedabad Plant 1,2024-01-19 02:00:00,2024-01-19 07:39:26.946303,5.66,Breakdown,1.16,27051.8
DT001156,Machine-2,Rajkot Plant,2024-01-19 04:00:00,2024-01-19 08:10:29.063150,4.17,Breakdown,1.09,30492.23
DT001157,Machine-14,Ahmedabad Plant 2,2024-01-20 21:00:00,2024-01-21 01:43:41.414051,4.73,Breakdown,0.82,22150.17
DT001158,Machine-18,Rajkot Plant,2024-01-20 21:00:00,2024-01-21 00:14:37.309533,3.24,Power Failure,1.91,38719.9
DT001159,Machine-19,Rajkot Plant,2024-01-20 04:00:00,2024-01-20 04:38:12.292745,0.64,Scheduled Maintenance,0.83,18589.77
DT001160,Machine-25,Ahmedabad Plant 1,2024-01-21 12:00:00,2024-01-21 18:34:41.157615,6.58,Breakdown,1.7,27989.9
DT001161,Machine-8,Rajkot Plant,2024-01-21 04:00:00,2024-01-21 07:34:08.624806,3.57,Scheduled Maintenance,1.54,48990.06
DT001162,Machine-24,Ahmedabad Plant 2,2024-01-22 09:00:00,2024-01-22 16:14:23.303024,7.24,Cleaning,2.31,19583.75
DT001163,Machine-2,Rajkot Plant,2024-01-24 23:00:00,2024-01-25 03:21:09.550006,4.35,Raw Material Shortage,2.22,22755.89
DT001164,Machine-8,Ahmedabad Plant 2,2024-01-24 11:00:00,2024-01-24 15:26:00.770593,4.43,Scheduled Maintenance,0.86,9210.95
DT001165,Machine-6,Ahmedabad Plant 2,2024-01-25 19:00:00,2024-01-25 20:45:17.363068,1.75,Raw Material Shortage,2.39,13548.29
DT001166,Machine-7,Ahmedabad Plant 1,2024-01-26 21:00:00,2024-01-27 04:26:07.485346,7.44,Raw Material Shortage,1.42,12606.48
DT001167,Machine-18,Rajkot Plant,2024-01-26 14:00:00,2024-01-26 20:41:21.591632,6.69,Power Failure,1.64,22480.69
DT001168,Machine-10,Ahmedabad Plant 1,2024-01-26 00:00:00,2024-01-26 02:58:15.235761,2.97,Raw Material Shortage,1.33,34854.85
DT001169,Machine-8,Ahmedabad Plant 1,2024-01-27 09:00:00,2024-01-27 13:33:17.499902,4.55,Cleaning,1.67,25116.87
DT001170,Machine-15,Rajkot Plant,2024-01-27 19:00:00,2024-01-27 20:33:54.028505,1.57,Power Failure,2.57,46708.15
DT001171,Machine-8,Rajkot Plant,2024-01-28 04:00:00,2024-01-28 10:30:59.570681,6.52,Raw Material Shortage,1.63,48748.71
DT001172,Machine-17,Ahmedabad Plant 1,2024-01-28 04:00:00,2024-01-28 09:08:23.398623,5.14,Scheduled Maintenance,2.44,38355.05
DT001173,Machine-11,Rajkot Plant,2024-01-29 00:00:00,2024-01-29 05:48:30.960784,5.81,Breakdown,2.1,14522.54
DT001174,Machine-9,Ahmedabad Plant 2,2024-01-29 16:00:00,2024-01-29 18:42:30.250664,2.71,Breakdown,2.72,13098.18
DT001175,Machine-3,Ahmedabad Plant 1,2024-01-29 21:00:00,2024-01-29 22:38:22.964847,1.64,Power Failure,1.21,21312.19
DT001176,Machine-15,Rajkot Plant,2024-01-30 01:00:00,2024-01-30 05:38:54.497447,4.65,Scheduled Maintenance,2.01,40580.25
DT001177,Machine-22,Ahmedabad Plant 2,2024-01-30 21:00:00,2024-01-30 22:03:01.980557,1.05,Operator Error,1.02,27732.29
DT001178,Machine-4,Rajkot Plant,2024-01-30 22:00:00,2024-01-31 00:22:51.940421,2.38,Cleaning,2.68,33807.56
DT001179,Machine-17,Ahmedabad Plant 1,2024-01-31 19:00:00,2024-01-31 23:10:36.312814,4.18,Operator Error,0.5,43639.17
DT001180,Machine-10,Ahmedabad Plant 2,2024-02-03 01:00:00,2024-02-03 04:57:23.230167,3.96,Cleaning,1.83,36422.22
DT001181,Machine-12,Rajkot Plant,2024-02-03 03:00:00,2024-02-03 10:31:51.295730,7.53,Breakdown,0.9,8203.29
DT001182,Machine-11,Ahmedabad Plant 1,2024-02-03 16:00:00,2024-02-03 17:24:51.540557,1.41,Operator Error,2.35,10817.5
DT001183,Machine-13,Rajkot Plant,2024-02-06 18:00:00,2024-02-06 22:15:26.487226,4.26,Operator Error,2.27,37074.28
DT001184,Machine-9,Rajkot Plant,2024-02-06 13:00:00,2024-02-06 16:32:51.521411,3.55,Power Failure,2.25,47750.5
DT001185,Machine-24,Ahmedabad Plant 2,2024-02-07 07:00:00,2024-02-07 07:42:35.428575,0.71,Scheduled Maintenance,2.18,28517.81
DT001186,Machine-16,Rajkot Plant,2024-02-08 18:00:00,2024-02-08 20:05:39.890105,2.09,Power Failure,1.27,42671.78
DT001187,Machine-8,Ahmedabad Plant 1,2024-02-08 07:00:00,2024-02-08 11:54:06.248289,4.9,Power Failure,0.54,48441.26
DT001188,Machine-3,Ahmedabad Plant 1,2024-02-09 08:00:00,2024-02-09 13:29:46.975104,5.5,Cleaning,1.61,37055.0
DT001189,Machine-24,Ahmedabad Plant 2,2024-02-10 20:00:00,2024-02-10 22:02:03.363803,2.03,Cleaning,1.15,11845.68
DT001190,Machine-13,Rajkot Plant,2024-02-12 17:00:00,2024-02-12 20:28:40.971615,3.48,Cleaning,2.76,22486.57
DT001191,Machine-1,Ahmedabad Plant 1,2024-02-12 08:00:00,2024-02-12 10:39:38.313815,2.66,Breakdown,2.26,44132.25
DT001192,Machine-17,Ahmedabad Plant 1,2024-02-13 20:00:00,2024-02-13 22:19:54.268300,2.33,Scheduled Maintenance,2.52,18716.22
DT001193,Machine-25,Ahmedabad Plant 1,2024-02-13 22:00:00,2024-02-14 00:21:17.537396,2.35,Cleaning,1.68,8002.89
DT001194,Machine-24,Ahmedabad Plant 2,2024-02-14 00:00:00,2024-02-14 06:58:00.382090,6.97,Operator Error,2.69,35481.95
DT001195,Machine-17,Ahmedabad Plant 2,2024-02-15 05:00:00,2024-02-15 07:46:17.905307,2.77,Power Failure,0.92,36446.22
DT001196,Machine-8,Rajkot Plant,2024-02-15 21:00:00,2024-02-15 22:16:23.394507,1.27,Operator Error,1.53,8996.4
DT001197,Machine-7,Rajkot Plant,2024-02-15 09:00:00,2024-02-15 12:41:54.332522,3.7,Power Failure,0.84,6448.29
DT001198,Machine-4,Ahmedabad Plant 1,2024-02-16 04:00:00,2024-02-16 07:52:22.828098,3.87,Cleaning,1.92,24770.35
DT001199,Machine-18,Rajkot Plant,2024-02-16 03:00:00,2024-02-16 04:49:15.987412,1.82,Power Failure,0.69,10686.51
DT001200,Machine-23,Rajkot Plant,2024-02-16 02:00:00,2024-02-16 07:57:12.076667,5.95,Scheduled Maintenance,0.54,43849.24
DT001201,Machine-21,Ahmedabad Plant 2,2024-02-17 03:00:00,2024-02-17 09:48:02.406796,6.8,Operator Error,2.7,44543.54
DT001202,Machine-19,Rajkot Plant,2024-02-17 01:00:00,2024-02-17 06:30:22.916321,5.51,Operator Error,2.62,37864.86
DT001203,Machine-12,Rajkot Plant,2024-02-17 12:00:00,2024-02-17 14:45:03.263435,2.75,Operator Error,2.39,32700.94
DT001204,Machine-3,Ahmedabad Plant 2,2024-02-18 09:00:00,2024-02-18 09:42:22.228330,0.71,Breakdown,2.47,44187.58
DT001205,Machine-7,Ahmedabad Plant 2,2024-02-18 05:00:00,2024-02-18 09:22:51.759654,4.38,Cleaning,1.72,24227.16
DT001206,Machine-4,Ahmedabad Plant 1,2024-02-19 10:00:00,2024-02-19 15:53:28.539654,5.89,Operator Error,1.04,39827.05
DT001207,Machine-15,Ahmedabad Plant 2,2024-02-20 03:00:00,2024-02-20 05:41:33.267974,2.69,Cleaning,1.15,41413.07
DT001208,Machine-14,Ahmedabad Plant 2,2024-02-20 10:00:00,2024-02-20 11:48:28.143749,1.81,Scheduled Maintenance,2.66,49003.96
DT001209,Machine-7,Rajkot Plant,2024-02-20 14:00:00,2024-02-20 16:53:56.589231,2.9,Cleaning,2.82,30488.66
DT001210,Machine-13,Ahmedabad Plant 1,2024-02-21 05:00:00,2024-02-21 07:26:42.144411,2.45,Cleaning,1.63,41002.45
DT001211,Machine-21,Rajkot Plant,2024-02-21 01:00:00,2024-02-21 06:29:59.204825,5.5,Cleaning,1.74,16579.25
DT001212,Machine-19,Ahmedabad Plant 2,2024-02-22 03:00:00,2024-02-22 08:56:36.446991,5.94,Cleaning,1.28,19892.7
DT001213,Machine-9,Rajkot Plant,2024-02-22 07:00:00,2024-02-22 13:06:05.819694,6.1,Power Failure,1.9,13362.51
DT001214,Machine-1,Ahmedabad Plant 2,2024-02-22 05:00:00,2024-02-22 10:39:12.018241,5.65,Operator Error,1.15,39222.13
