shipment_id,order_id,destination_country,shipping_method,departure_date,arrival_date,transit_days,customs_cleared,shipping_cost_inr,container_number
SHIP0001893,ORD00002063,UAE,Air Cargo,2022-07-02,2022-07-07,5,Yes,235089.41,CONT131996
SHIP0001894,ORD00002064,UAE,Sea Freight,2024-08-12,2024-08-20,8,No,81502.88,CONT532367
SHIP0001895,ORD00002065,UAE,Road Transport,2023-10-11,2023-10-19,8,Yes,181785.06,CONT589478
SHIP0001896,ORD00002066,UAE,Air Cargo,2022-04-20,2022-04-25,5,Yes,77416.89,CONT336113
SHIP0001897,ORD00002067,UAE,Air Cargo,2023-12-01,2023-12-05,4,Yes,126340.62,CONT806631
SHIP0001898,ORD00002068,UAE,Air Cargo,2024-02-29,2024-03-08,8,Yes,109229.76,CONT949419
SHIP0001899,ORD00002069,UAE,Sea Freight,2022-08-19,2022-08-23,4,Yes,232558.06,CONT922472
SHIP0001900,ORD00002070,Kuwait,Sea Freight,2024-01-23,2024-01-27,4,Yes,87667.19,CONT489331
SHIP0001901,ORD00002071,Kuwait,Air Cargo,2022-08-07,2022-08-12,5,Yes,215482.8,CONT929064
SHIP0001902,ORD00002072,Kuwait,Air Cargo,2023-07-25,2023-07-28,3,Yes,193902.0,CONT404097
SHIP0001903,ORD00002073,Kuwait,Road Transport,2023-07-13,2023-07-18,5,Yes,218951.3,CONT842712
SHIP0001904,ORD00002074,Kuwait,Sea Freight,2024-05-11,2024-05-16,5,No,269144.79,CONT263564
SHIP0001905,ORD00002075,Kuwait,Road Transport,2024-06-15,2024-06-19,4,Yes,183530.46,CONT615782
SHIP0001906,ORD00002076,Kuwait,Air Cargo,2024-08-21,2024-08-24,3,No,230151.61,CONT830472
SHIP0001907,ORD00002077,Kuwait,Sea Freight,2024-03-16,2024-03-21,5,Yes,251137.75,CONT112586
SHIP0001908,ORD00002078,Kuwait,Road Transport,2023-06-15,2023-06-19,4,No,223906.74,CONT826033
SHIP0001909,ORD00002079,Kuwait,Air Cargo,2024-05-24,2024-05-29,5,Yes,129766.13,CONT936018
SHIP0001910,ORD00002080,Kuwait,Air Cargo,2024-05-23,2024-05-28,5,Yes,290365.94,CONT520344
SHIP0001911,ORD00002081,Kuwait,Road Transport,2023-09-30,2023-10-06,6,Yes,65185.4,CONT112192
SHIP0001912,ORD00002082,Kuwait,Sea Freight,2023-10-13,2023-10-20,7,Pending,143076.59,CONT726290
SHIP0001913,ORD00002083,Kuwait,Road Transport,2024-02-17,2024-02-22,5,No,255327.98,CONT719759
SHIP0001914,ORD00002084,Kuwait,Sea Freight,2022-05-03,2022-05-10,7,Yes,137476.72,CONT912326
SHIP0001915,ORD00002085,Kuwait,Air Cargo,2023-06-16,2023-06-19,3,Yes,186481.45,CONT160450
SHIP0001916,ORD00002086,Kuwait,Road Transport,2022-06-15,2022-06-19,4,Yes,83622.88,CONT419672
SHIP0001917,ORD00002087,Kuwait,Sea Freight,2023-05-11,2023-05-16,5,Yes,264215.99,CONT464286
SHIP0001918,ORD00002088,Kuwait,Air Cargo,2023-01-22,2023-01-30,8,Yes,282790.09,CONT873934
SHIP0001919,ORD00002089,Kuwait,Air Cargo,2022-09-09,2022-09-15,6,Yes,296005.11,CONT828620
SHIP0001920,ORD00002090,Kuwait,Road Transport,2023-05-30,2023-06-06,7,Yes,69273.68,CONT754374
SHIP0001921,ORD00002091,Kuwait,Sea Freight,2022-06-20,2022-06-28,8,Yes,99790.89,CONT497108
SHIP0001922,ORD00002092,Kuwait,Air Cargo,2023-08-30,2023-09-04,5,Yes,173747.8,CONT288565
SHIP0001923,ORD00002093,Kuwait,Road Transport,2022-10-23,2022-10-31,8,Yes,118153.34,CONT517003
SHIP0001924,ORD00002094,Kuwait,Road Transport,2022-03-06,2022-03-14,8,Yes,210656.1,CONT562897
SHIP0001925,ORD00002095,Kuwait,Sea Freight,2022-09-12,2022-09-19,7,Yes,261358.65,CONT159451
SHIP0001926,ORD00002096,Kuwait,Air Cargo,2023-10-21,2023-10-24,3,Pending,81767.81,CONT380061
SHIP0001927,ORD00002097,Nepal,Road Transport,2022-08-17,2022-09-01,15,Yes,50797.21,CONT578043
SHIP0001928,ORD00002098,Nepal,Sea Freight,2023-03-06,2023-03-20,14,Yes,298432.63,CONT103022
SHIP0001929,ORD00002099,Nepal,Sea Freight,2023-03-10,2023-03-22,12,Yes,162609.1,CONT686171
SHIP0001930,ORD00002100,Nepal,Air Cargo,2024-02-09,2024-02-19,10,Yes,67113.33,CONT777572
SHIP0001931,ORD00002101,Nepal,Sea Freight,2024-07-22,2024-08-12,21,Yes,197124.84,CONT410082
SHIP0001932,ORD00002102,Nepal,Road Transport,2022-06-07,2022-06-28,21,Yes,238299.59,CONT310099
SHIP0001933,ORD00002103,Nepal,Air Cargo,2022-11-19,2022-11-30,11,Yes,250310.86,CONT827187
SHIP0001934,ORD00002104,Nepal,Road Transport,2024-11-06,2024-11-19,13,Yes,192322.57,CONT883700
SHIP0001935,ORD00002105,Nepal,Sea Freight,2023-11-04,2023-11-21,17,Pending,219878.65,CONT415102
SHIP0001936,ORD00002106,Nepal,Road Transport,2022-11-15,2022-11-27,12,Yes,169065.0,CONT131921
SHIP0001937,ORD00002107,Nepal,Road Transport,2023-08-14,2023-08-24,10,Yes,204939.19,CONT403285
SHIP0001938,ORD00002108,Nepal,Air Cargo,2022-09-24,2022-10-18,24,Yes,287897.0,CONT897775
SHIP0001939,ORD00002109,Nepal,Road Transport,2024-09-23,2024-10-08,15,Yes,296880.27,CONT230945
SHIP0001940,ORD00002110,Nepal,Air Cargo,2022-02-14,2022-02-24,10,Yes,206891.16,CONT296710
SHIP0001941,ORD00002111,Nepal,Road Transport,2023-05-14,2023-05-25,11,Yes,195980.31,CONT133272
SHIP0001942,ORD00002112,Nepal,Road Transport,2023-12-06,2023-12-18,12,Yes,136376.47,CONT682742
SHIP0001943,ORD00002113,Nepal,Air Cargo,2024-01-04,2024-01-26,22,Yes,131060.53,CONT133076
SHIP0001944,ORD00002114,Nepal,Sea Freight,2024-08-08,2024-08-29,21,Yes,281123.67,CONT615245
SHIP0001945,ORD00002115,Nepal,Road Transport,2023-03-10,2023-03-24,14,Yes,216287.71,CONT961898
SHIP0001946,ORD00002116,Nepal,Road Transport,2024-11-20,2024-12-02,12,Yes,164644.72,CONT374812
SHIP0001947,ORD00002117,Nepal,Road Transport,2024-02-10,2024-02-22,12,Yes,216487.47,CONT839070
SHIP0001948,ORD00002118,Nepal,Air Cargo,2022-06-07,2022-06-30,23,Pending,80228.55,CONT590211
SHIP0001949,ORD00002119,Nepal,Sea Freight,2022-12-19,2023-01-02,14,Yes,285860.33,CONT162183
SHIP0001950,ORD00002120,Nepal,Sea Freight,2022-06-27,2022-07-10,13,Yes,180581.31,CONT117996
SHIP0001951,ORD00002121,Nepal,Sea Freight,2022-04-11,2022-04-27,16,Yes,133520.96,CONT783047
SHIP0001952,ORD00002122,Nepal,Road Transport,2022-03-18,2022-04-12,25,Yes,53322.63,CONT787102
SHIP0001953,ORD00002123,Nepal,Road Transport,2022-06-29,2022-07-20,21,Yes,219291.61,CONT971369
SHIP0001954,ORD00002124,Nepal,Sea Freight,2023-08-17,2023-09-09,23,Yes,292392.46,CONT866390
SHIP0001955,ORD00002125,Nepal,Road Transport,2023-08-09,2023-08-27,18,Yes,189634.74,CONT236129
SHIP0001956,ORD00002126,Nepal,Air Cargo,2023-01-03,2023-01-23,20,Yes,133169.91,CONT779559
SHIP0001957,ORD00002127,Malaysia,Sea Freight,2023-09-11,2023-09-19,8,Pending,154583.0,CONT211755
SHIP0001958,ORD00002128,Malaysia,Sea Freight,2022-05-29,2022-06-09,11,Yes,192171.51,CONT816747
SHIP0001959,ORD00002129,Malaysia,Road Transport,2023-08-13,2023-08-25,12,Yes,222188.91,CONT682783
SHIP0001960,ORD00002130,Malaysia,Air Cargo,2023-03-23,2023-04-03,11,No,95833.03,CONT213388
SHIP0001961,ORD00002131,Malaysia,Road Transport,2024-10-28,2024-11-04,7,Pending,283779.51,CONT859416
SHIP0001962,ORD00002132,Malaysia,Sea Freight,2022-06-23,2022-07-05,12,Pending,153578.7,CONT235882
SHIP0001963,ORD00002133,Malaysia,Road Transport,2022-08-03,2022-08-08,5,Yes,206114.31,CONT559891
SHIP0001964,ORD00002134,Malaysia,Road Transport,2024-01-15,2024-01-24,9,Yes,277857.45,CONT983503
SHIP0001965,ORD00002135,Malaysia,Road Transport,2023-07-22,2023-08-01,10,Yes,194587.71,CONT947094
SHIP0001966,ORD00002136,Malaysia,Road Transport,2023-07-10,2023-07-16,6,Pending,220886.82,CONT214391
SHIP0001967,ORD00002137,Malaysia,Air Cargo,2024-12-06,2024-12-16,10,Yes,208297.18,CONT123981
SHIP0001968,ORD00002138,Malaysia,Sea Freight,2022-04-29,2022-05-09,10,Yes,112009.7,CONT986313
SHIP0001969,ORD00002139,Malaysia,Sea Freight,2022-06-03,2022-06-09,6,Yes,290737.1,CONT805404
SHIP0001970,ORD00002140,Malaysia,Sea Freight,2023-07-22,2023-07-29,7,Yes,168103.98,CONT694136
SHIP0001971,ORD00002141,Malaysia,Sea Freight,2023-01-13,2023-01-24,11,Yes,74598.25,CONT257796
SHIP0001972,ORD00002142,Sri Lanka,Road Transport,2023-01-12,2023-02-04,23,Yes,299496.63,CONT670464
SHIP0001973,ORD00002143,Sri Lanka,Sea Freight,2024-08-23,2024-09-17,25,Yes,212505.43,CONT837460
SHIP0001974,ORD00002144,Sri Lanka,Road Transport,2023-07-12,2023-07-29,17,Yes,202119.9,CONT280092
SHIP0001975,ORD00002145,Sri Lanka,Air Cargo,2023-12-11,2024-01-02,22,Pending,279145.54,CONT483248
SHIP0001976,ORD00002146,Sri Lanka,Sea Freight,2023-02-02,2023-02-23,21,Yes,185467.44,CONT898663
SHIP0001977,ORD00002147,Sri Lanka,Air Cargo,2024-02-11,2024-02-27,16,Yes,140099.8,CONT473055
SHIP0001978,ORD00002148,Sri Lanka,Air Cargo,2022-01-21,2022-02-09,19,No,93685.26,CONT143443
SHIP0001979,ORD00002149,Sri Lanka,Road Transport,2022-12-13,2022-12-26,13,Pending,252645.53,CONT854267
SHIP0001980,ORD00002150,Sri Lanka,Road Transport,2023-09-12,2023-09-30,18,Yes,132751.68,CONT788394
SHIP0001981,ORD00002151,Sri Lanka,Sea Freight,2023-12-16,2023-12-28,12,Yes,179100.17,CONT399864
SHIP0001982,ORD00002152,Sri Lanka,Road Transport,2022-10-12,2022-11-06,25,Yes,177220.58,CONT557094
SHIP0001983,ORD00002153,Sri Lanka,Air Cargo,2024-02-24,2024-03-19,24,Yes,235099.22,CONT688063
SHIP0001984,ORD00002154,Sri Lanka,Air Cargo,2022-07-25,2022-08-08,14,Pending,221044.06,CONT464209
SHIP0001985,ORD00002155,Sri Lanka,Road Transport,2024-10-15,2024-10-29,14,Yes,155894.38,CONT413229
SHIP0001986,ORD00002156,Sri Lanka,Air Cargo,2022-08-15,2022-09-05,21,Pending,156509.41,CONT234156
SHIP0001987,ORD00002157,Sri Lanka,Road Transport,2022-07-06,2022-07-17,11,No,117582.75,CONT991683
SHIP0001988,ORD00002158,Sri Lanka,Road Transport,2024-07-02,2024-07-21,19,Yes,135229.28,CONT986339
SHIP0001989,ORD00002159,Sri Lanka,Air Cargo,2023-06-09,2023-06-21,12,Yes,227867.12,CONT554604
SHIP0001990,ORD00002160,Sri Lanka,Sea Freight,2023-02-03,2023-02-13,10,Yes,190584.32,CONT986090
SHIP0001991,ORD00002161,Sri Lanka,Sea Freight,2022-06-28,2022-07-15,17,Yes,62762.11,CONT196597
SHIP0001992,ORD00002162,Sri Lanka,Sea Freight,2024-09-07,2024-09-27,20,Pending,177046.13,CONT899868
SHIP0001993,ORD00002163,Sri Lanka,Air Cargo,2022-03-13,2022-04-01,19,Yes,288761.13,CONT623640
SHIP0001994,ORD00002164,Sri Lanka,Sea Freight,2022-10-23,2022-11-15,23,Yes,77323.79,CONT231372
SHIP0001995,ORD00002165,Sri Lanka,Sea Freight,2023-12-24,2024-01-18,25,Yes,76225.91,CONT991685
SHIP0001996,ORD00002166,Sri Lanka,Road Transport,2024-05-12,2024-06-02,21,Yes,216939.36,CONT245325
SHIP0001997,ORD00002167,Sri Lanka,Sea Freight,2022-12-06,2022-12-30,24,Yes,289437.0,CONT266941
SHIP0001998,ORD00002168,Sri Lanka,Air Cargo,2023-09-26,2023-10-17,21,Yes,56676.32,CONT642771
SHIP0001999,ORD00002169,UK,Air Cargo,2023-07-23,2023-08-12,20,Yes,136133.37,CONT234399
SHIP0002000,ORD00002170,UK,Road Transport,2024-01-13,2024-01-24,11,Yes,66750.37,CONT425790
SHIP0002001,ORD00002171,UK,Air Cargo,2023-10-28,2023-11-17,20,Yes,116454.13,CONT831775
SHIP0002002,ORD00002172,UK,Sea Freight,2024-10-29,2024-11-12,14,Yes,188629.37,CONT865056
SHIP0002003,ORD00002173,UK,Sea Freight,2022-12-04,2022-12-26,22,Yes,160529.96,CONT748824
SHIP0002004,ORD00002174,UK,Air Cargo,2022-01-26,2022-02-10,15,No,140831.67,CONT227043
SHIP0002005,ORD00002175,UK,Sea Freight,2023-11-19,2023-12-12,23,Yes,102669.03,CONT972599
SHIP0002006,ORD00002176,UK,Sea Freight,2024-12-22,2025-01-12,21,Yes,204862.9,CONT250059
SHIP0002007,ORD00002177,UK,Sea Freight,2022-10-09,2022-10-19,10,Yes,193938.84,CONT438283
SHIP0002008,ORD00002178,UK,Sea Freight,2024-07-02,2024-07-17,15,Yes,215770.91,CONT421225
SHIP0002009,ORD00002179,UK,Sea Freight,2024-09-17,2024-10-12,25,Yes,248302.51,CONT546849
SHIP0002010,ORD00002180,UK,Air Cargo,2023-04-17,2023-05-06,19,Yes,232367.01,CONT750478
SHIP0002011,ORD00002181,UK,Air Cargo,2022-02-21,2022-03-12,19,Yes,289318.39,CONT119764
SHIP0002012,ORD00002182,UK,Air Cargo,2024-06-28,2024-07-18,20,Yes,92354.34,CONT389891
SHIP0002013,ORD00002183,UK,Sea Freight,2023-08-11,2023-08-25,14,Pending,287851.36,CONT513231
SHIP0002014,ORD00002184,South Africa,Road Transport,2024-08-23,2024-09-13,21,Yes,93035.47,CONT930175
SHIP0002015,ORD00002185,South Africa,Air Cargo,2022-02-16,2022-03-07,19,Yes,260709.53,CONT712536
SHIP0002016,ORD00002186,South Africa,Air Cargo,2022-08-14,2022-09-03,20,Yes,247110.85,CONT823214
SHIP0002017,ORD00002187,South Africa,Sea Freight,2022-01-21,2022-02-05,15,Yes,216516.9,CONT769547
SHIP0002018,ORD00002188,South Africa,Sea Freight,2024-09-25,2024-10-13,18,Yes,226561.64,CONT628580
SHIP0002019,ORD00002189,South Africa,Sea Freight,2024-10-19,2024-11-01,13,Yes,222881.05,CONT444707
SHIP0002020,ORD00002190,South Africa,Air Cargo,2023-04-18,2023-05-01,13,Yes,182478.36,CONT207085
SHIP0002021,ORD00002191,South Africa,Road Transport,2022-09-17,2022-10-11,24,Yes,58163.97,CONT443681
SHIP0002022,ORD00002192,South Africa,Sea Freight,2024-08-11,2024-08-26,15,No,194890.41,CONT899001
SHIP0002023,ORD00002193,South Africa,Road Transport,2022-08-16,2022-09-09,24,Yes,147281.98,CONT545302
SHIP0002024,ORD00002194,South Africa,Sea Freight,2023-05-16,2023-06-03,18,Yes,118091.91,CONT851774
SHIP0002025,ORD00002195,South Africa,Road Transport,2023-01-27,2023-02-17,21,Yes,172530.9,CONT738802
SHIP0002026,ORD00002196,South Africa,Air Cargo,2024-09-15,2024-10-03,18,Yes,262027.26,CONT125398
SHIP0002027,ORD00002197,South Africa,Road Transport,2023-11-29,2023-12-09,10,Yes,194588.09,CONT441473
SHIP0002028,ORD00002198,South Africa,Air Cargo,2023-02-13,2023-03-10,25,Yes,291189.79,CONT744341
SHIP0002029,ORD00002199,South Africa,Air Cargo,2024-01-10,2024-01-23,13,Yes,155142.61,CONT304898
SHIP0002030,ORD00002200,South Africa,Sea Freight,2023-10-22,2023-11-01,10,Pending,92070.22,CONT928172
SHIP0002031,ORD00002201,South Africa,Sea Freight,2022-02-09,2022-02-27,18,Yes,128664.56,CONT379392
SHIP0002032,ORD00002202,Saudi Arabia,Sea Freight,2024-02-21,2024-02-29,8,Yes,86166.92,CONT307624
SHIP0002033,ORD00002203,Saudi Arabia,Road Transport,2022-01-25,2022-01-31,6,Yes,221219.38,CONT208651
SHIP0002034,ORD00002204,Saudi Arabia,Sea Freight,2022-05-04,2022-05-11,7,Yes,89879.85,CONT203361
SHIP0002035,ORD00002205,Saudi Arabia,Road Transport,2023-05-08,2023-05-11,3,Yes,179562.75,CONT502262
SHIP0002036,ORD00002206,Saudi Arabia,Sea Freight,2022-08-31,2022-09-08,8,Yes,280854.14,CONT236589
SHIP0002037,ORD00002207,Saudi Arabia,Sea Freight,2022-03-09,2022-03-17,8,Yes,158465.62,CONT656433
SHIP0002038,ORD00002208,Saudi Arabia,Sea Freight,2022-09-02,2022-09-06,4,Yes,150680.55,CONT767898
SHIP0002039,ORD00002209,Saudi Arabia,Air Cargo,2023-07-21,2023-07-26,5,Yes,100782.97,CONT584352
SHIP0002040,ORD00002210,Saudi Arabia,Air Cargo,2024-12-23,2024-12-30,7,Yes,238447.16,CONT575101
SHIP0002041,ORD00002238,Malaysia,Sea Freight,2024-01-09,2024-01-18,9,Yes,126062.84,CONT180413
SHIP0002042,ORD00002239,Malaysia,Road Transport,2024-10-10,2024-10-16,6,Pending,297600.51,CONT698698
SHIP0002043,ORD00002240,Malaysia,Road Transport,2023-09-03,2023-09-11,8,Pending,91689.82,CONT760223
SHIP0002044,ORD00002241,Malaysia,Road Transport,2024-12-11,2024-12-19,8,Yes,50560.54,CONT374956
SHIP0002045,ORD00002242,Malaysia,Sea Freight,2024-06-29,2024-07-06,7,No,184854.61,CONT167896
SHIP0002046,ORD00002243,Malaysia,Road Transport,2023-08-27,2023-09-07,11,Yes,67160.38,CONT983185
SHIP0002047,ORD00002244,Malaysia,Air Cargo,2023-04-20,2023-05-02,12,Yes,142414.95,CONT321664
SHIP0002048,ORD00002245,Malaysia,Road Transport,2022-08-07,2022-08-16,9,Yes,162911.97,CONT269263
SHIP0002049,ORD00002246,UK,Air Cargo,2023-11-08,2023-11-25,17,Yes,112081.23,CONT889839
SHIP0002050,ORD00002247,UK,Road Transport,2023-10-25,2023-11-09,15,Yes,294530.94,CONT702750
SHIP0002051,ORD00002248,UK,Sea Freight,2022-07-30,2022-08-23,24,Yes,136207.5,CONT895197
SHIP0002052,ORD00002249,UK,Air Cargo,2022-07-24,2022-08-08,15,Yes,86175.59,CONT942688
SHIP0002053,ORD00002250,UK,Air Cargo,2023-09-18,2023-09-28,10,Yes,59329.74,CONT407065
SHIP0002054,ORD00002251,UK,Air Cargo,2023-08-01,2023-08-17,16,Yes,127355.74,CONT874562
SHIP0002055,ORD00002252,UK,Road Transport,2022-01-01,2022-01-14,13,Yes,255265.72,CONT939076
SHIP0002056,ORD00002253,UK,Sea Freight,2024-06-15,2024-07-05,20,Yes,111483.47,CONT733471
SHIP0002057,ORD00002254,UK,Air Cargo,2022-02-26,2022-03-22,24,Yes,199677.92,CONT859912
SHIP0002058,ORD00002255,UK,Air Cargo,2022-08-19,2022-09-04,16,Yes,297278.99,CONT549255
SHIP0002059,ORD00002256,UK,Air Cargo,2022-02-22,2022-03-16,22,Yes,135897.33,CONT785974
SHIP0002060,ORD00002257,UK,Air Cargo,2022-12-26,2023-01-07,12,Yes,203997.48,CONT421724
SHIP0002061,ORD00002258,UK,Sea Freight,2022-11-14,2022-12-07,23,Yes,199881.89,CONT486287
SHIP0002062,ORD00002259,UK,Air Cargo,2022-07-27,2022-08-06,10,Yes,198574.52,CONT237703
SHIP0002063,ORD00002260,UK,Air Cargo,2024-03-31,2024-04-20,20,Yes,288347.12,CONT767118
SHIP0002064,ORD00002261,UK,Sea Freight,2023-08-29,2023-09-12,14,No,246482.42,CONT682536
SHIP0002065,ORD00002262,UK,Road Transport,2024-12-23,2025-01-06,14,Yes,52205.1,CONT118432
SHIP0002066,ORD00002263,UK,Air Cargo,2022-10-27,2022-11-20,24,Yes,56975.74,CONT446717
SHIP0002067,ORD00002264,UK,Air Cargo,2023-06-22,2023-07-04,12,Yes,60009.97,CONT424499
SHIP0002068,ORD00002265,UK,Sea Freight,2022-10-16,2022-11-05,20,Yes,141150.31,CONT604822
SHIP0002069,ORD00002266,UK,Air Cargo,2022-03-22,2022-04-01,10,Yes,159908.4,CONT216366
SHIP0002070,ORD00002267,Nepal,Air Cargo,2023-07-01,2023-07-15,14,Yes,251802.21,CONT724300
SHIP0002071,ORD00002268,Nepal,Road Transport,2022-03-12,2022-04-03,22,Yes,209072.82,CONT434840
SHIP0002072,ORD00002269,Nepal,Sea Freight,2022-08-28,2022-09-10,13,Yes,299993.99,CONT342980
SHIP0002073,ORD00002270,Nepal,Road Transport,2024-02-29,2024-03-23,23,Yes,248510.25,CONT769764
SHIP0002074,ORD00002271,Nepal,Air Cargo,2023-07-11,2023-07-30,19,Pending,268372.48,CONT205739
SHIP0002075,ORD00002272,Nepal,Road Transport,2024-01-10,2024-02-03,24,Yes,95495.68,CONT737235
SHIP0002076,ORD00002273,Nepal,Sea Freight,2022-01-12,2022-01-29,17,Yes,210356.9,CONT127636
SHIP0002077,ORD00002274,Nepal,Air Cargo,2023-04-03,2023-04-13,10,Yes,87253.93,CONT885704
SHIP0002078,ORD00002275,Nepal,Air Cargo,2023-03-24,2023-04-04,11,Yes,218742.96,CONT833910
SHIP0002079,ORD00002276,Nepal,Air Cargo,2022-04-28,2022-05-08,10,Yes,252414.56,CONT500982
SHIP0002080,ORD00002277,Nepal,Sea Freight,2023-09-17,2023-10-07,20,Yes,125067.52,CONT250923
SHIP0002081,ORD00002278,Nepal,Sea Freight,2022-10-21,2022-11-03,13,Yes,91803.72,CONT333239
SHIP0002082,ORD00002279,Nepal,Road Transport,2023-10-21,2023-11-12,22,No,109352.84,CONT641357
SHIP0002083,ORD00002280,Nepal,Road Transport,2023-09-27,2023-10-22,25,Yes,252734.88,CONT118025
SHIP0002084,ORD00002281,Nepal,Road Transport,2023-05-06,2023-05-30,24,Yes,186765.0,CONT860934
SHIP0002085,ORD00002282,Nepal,Sea Freight,2022-11-06,2022-11-26,20,Yes,184115.91,CONT588423
SHIP0002086,ORD00002283,Nepal,Air Cargo,2023-03-20,2023-04-11,22,Yes,194190.46,CONT546483
SHIP0002087,ORD00002284,Nepal,Sea Freight,2023-09-04,2023-09-23,19,No,173077.41,CONT297377
SHIP0002088,ORD00002285,Nepal,Road Transport,2022-10-24,2022-11-15,22,Pending,265848.68,CONT304915
SHIP0002089,ORD00002286,Kenya,Sea Freight,2022-10-11,2022-11-04,24,Pending,176861.72,CONT161045
SHIP0002090,ORD00002287,Kenya,Sea Freight,2024-05-12,2024-05-26,14,Yes,198990.62,CONT628208
SHIP0002091,ORD00002288,Kenya,Road Transport,2024-07-29,2024-08-18,20,Yes,294949.24,CONT186683
SHIP0002092,ORD00002289,Kenya,Air Cargo,2022-04-06,2022-04-27,21,Pending,163830.12,CONT932414
SHIP0002093,ORD00002290,Kenya,Air Cargo,2023-03-20,2023-04-05,16,Yes,96785.13,CONT698960
SHIP0002094,ORD00002291,Kenya,Air Cargo,2024-03-12,2024-04-01,20,Yes,190742.96,CONT501082
SHIP0002095,ORD00002292,Kenya,Sea Freight,2024-07-25,2024-08-05,11,Yes,226155.29,CONT251547
SHIP0002096,ORD00002293,Sri Lanka,Road Transport,2024-11-15,2024-12-07,22,Yes,81291.91,CONT694911
SHIP0002097,ORD00002294,Sri Lanka,Road Transport,2022-08-29,2022-09-12,14,Yes,90495.34,CONT474218
SHIP0002098,ORD00002295,Sri Lanka,Air Cargo,2024-05-19,2024-06-10,22,Pending,56092.15,CONT994099
SHIP0002099,ORD00002296,Sri Lanka,Road Transport,2022-12-05,2022-12-15,10,Yes,236094.91,CONT539464
SHIP0002100,ORD00002297,Sri Lanka,Sea Freight,2022-08-07,2022-08-21,14,Pending,100535.53,CONT341647
SHIP0002101,ORD00002298,Sri Lanka,Air Cargo,2024-07-20,2024-08-12,23,Yes,275271.08,CONT105806
SHIP0002102,ORD00002299,Sri Lanka,Sea Freight,2023-02-04,2023-02-16,12,Yes,178860.21,CONT252255
SHIP0002103,ORD00002300,Sri Lanka,Air Cargo,2023-11-20,2023-12-06,16,Yes,288809.41,CONT850726
SHIP0002104,ORD00002301,Sri Lanka,Sea Freight,2023-05-26,2023-06-19,24,Pending,145764.46,CONT238717
SHIP0002105,ORD00002302,Sri Lanka,Air Cargo,2022-01-25,2022-02-06,12,Yes,288954.47,CONT307779
SHIP0002106,ORD00002303,Sri Lanka,Air Cargo,2023-12-10,2023-12-27,17,Yes,294406.05,CONT489458
SHIP0002107,ORD00002304,Sri Lanka,Air Cargo,2022-09-28,2022-10-23,25,Yes,82509.31,CONT582784
SHIP0002108,ORD00002305,Sri Lanka,Road Transport,2024-10-17,2024-11-08,22,Yes,81235.33,CONT975389
SHIP0002109,ORD00002306,Sri Lanka,Sea Freight,2022-04-22,2022-05-02,10,Yes,155877.32,CONT515066
SHIP0002110,ORD00002307,Sri Lanka,Road Transport,2022-07-02,2022-07-13,11,Yes,153472.96,CONT446447
SHIP0002111,ORD00002308,Sri Lanka,Road Transport,2022-03-10,2022-03-25,15,Yes,212479.74,CONT573976
SHIP0002112,ORD00002309,Sri Lanka,Sea Freight,2022-08-11,2022-08-25,14,Yes,78163.34,CONT823318
SHIP0002113,ORD00002310,Sri Lanka,Sea Freight,2022-01-04,2022-01-27,23,Yes,239081.75,CONT861628
SHIP0002114,ORD00002311,Sri Lanka,Sea Freight,2023-10-27,2023-11-18,22,Yes,106234.57,CONT356437
SHIP0002115,ORD00002312,Sri Lanka,Road Transport,2023-05-15,2023-05-30,15,Yes,87654.13,CONT228377
SHIP0002116,ORD00002313,Sri Lanka,Road Transport,2024-06-17,2024-07-07,20,Yes,248631.37,CONT543225
SHIP0002117,ORD00002314,Sri Lanka,Road Transport,2023-12-17,2023-12-30,13,Yes,70073.65,CONT489793
SHIP0002118,ORD00002315,Sri Lanka,Sea Freight,2024-08-06,2024-08-21,15,Yes,227898.62,CONT214401
SHIP0002119,ORD00002316,Sri Lanka,Sea Freight,2024-06-13,2024-06-29,16,Pending,77786.26,CONT806198
SHIP0002120,ORD00002317,Sri Lanka,Air Cargo,2022-07-28,2022-08-17,20,Yes,235014.95,CONT224338
SHIP0002121,ORD00002318,Sri Lanka,Air Cargo,2022-09-30,2022-10-10,10,Yes,247634.55,CONT518850
SHIP0002122,ORD00002319,Sri Lanka,Sea Freight,2023-08-21,2023-09-13,23,Yes,196166.03,CONT648683
SHIP0002123,ORD00002320,Sri Lanka,Air Cargo,2024-08-23,2024-09-16,24,Yes,137951.91,CONT928392
SHIP0002124,ORD00002321,Sri Lanka,Air Cargo,2023-07-17,2023-07-28,11,Yes,109056.4,CONT222270
SHIP0002125,ORD00002322,Sri Lanka,Air Cargo,2023-05-14,2023-06-03,20,Yes,252228.43,CONT929717
SHIP0002126,ORD00002323,Nepal,Air Cargo,2023-08-01,2023-08-19,18,Yes,76699.07,CONT934104
SHIP0002127,ORD00002324,Nepal,Road Transport,2024-04-23,2024-05-07,14,No,293616.82,CONT500413
SHIP0002128,ORD00002325,Nepal,Road Transport,2024-08-13,2024-09-06,24,Pending,244779.9,CONT482490
SHIP0002129,ORD00002326,Nepal,Sea Freight,2022-10-01,2022-10-24,23,No,222594.27,CONT313557
SHIP0002130,ORD00002327,Nepal,Road Transport,2022-04-22,2022-05-12,20,Yes,297157.56,CONT150837
SHIP0002131,ORD00002328,Nepal,Road Transport,2024-05-06,2024-05-17,11,Yes,222182.11,CONT229445
