batch_id,production_date,product_sku,raw_material_used_mt,finished_goods_mt,plant_location,shift,operator_id,temperature_celsius,processing_time_hours
PR20230613198,2023-06-13,HF-FF-CRINKLE-2.5KG,7.22,5.55,Rajkot Plant,Morning,OP107,-19.7,3.1
PR20230613929,2023-06-13,HF-PATTY-ALOO-1KG,7.76,6.52,Ahmedabad Plant 1,Night,OP115,-18.8,3.1
PR20230613476,2023-06-13,HF-ALOO-TIKKI-1KG,3.41,2.86,Ahmedabad Plant 2,Evening,OP210,-19.8,5.0
PR20230613761,2023-06-13,HF-ALOO-TIKKI-1KG,7.01,5.97,Ahmedabad Plant 2,Morning,OP155,-20.0,5.0
PR20230613687,2023-06-13,HF-PATTY-BURGER-1KG,3.26,2.78,Ahmedabad Plant 1,Night,OP153,-18.6,6.0
PR20230613838,2023-06-13,HF-POTATO-SMILES-500G,4.26,3.36,Ahmedabad Plant 2,Night,OP173,-18.5,4.6
PR20230613262,2023-06-13,HF-POTATO-CHEESE-BALLS-500G,2.66,2.32,Rajkot Plant,Evening,OP198,-18.6,3.2
PR20230614585,2023-06-14,HF-POTATO-SMILES-500G,2.28,1.78,Ahmedabad Plant 1,Evening,OP240,-18.8,3.5
PR20230614745,2023-06-14,HF-PATTY-CUTLET-1KG,3.64,2.75,Ahmedabad Plant 1,Night,OP162,-18.6,5.1
PR20230614109,2023-06-14,HF-FF-WEDGES-2.5KG,4.63,3.65,Ahmedabad Plant 2,Evening,OP134,-18.6,4.2
PR20230614800,2023-06-14,HF-FF-CRINKLE-2.5KG,3.81,3.17,Ahmedabad Plant 2,Night,OP152,-20.0,2.2
PR20230614933,2023-06-14,HF-FF-CRINKLE-2.5KG,3.01,2.33,Ahmedabad Plant 2,Morning,OP191,-18.9,2.2
PR20230614147,2023-06-14,HF-PATTY-CUTLET-1KG,4.87,4.24,Ahmedabad Plant 2,Morning,OP140,-18.0,3.5
PR20230614534,2023-06-14,HF-POTATO-SMILES-500G,6.57,5.06,Rajkot Plant,Night,OP137,-18.2,4.5
PR20230614384,2023-06-14,HF-PATTY-BURGER-1KG,2.06,1.76,Rajkot Plant,Night,OP230,-18.1,4.1
PR20230614351,2023-06-14,HF-POTATO-SMILES-500G,6.44,5.03,Ahmedabad Plant 1,Evening,OP242,-18.2,2.7
PR20230614835,2023-06-14,HF-POTATO-SMILES-500G,7.13,6.0,Rajkot Plant,Evening,OP250,-18.4,4.9
PR20230614346,2023-06-14,HF-POTATO-CHEESE-BALLS-500G,6.25,5.5,Rajkot Plant,Night,OP245,-18.8,5.5
PR20230615981,2023-06-15,HF-ALOO-TIKKI-1KG,4.68,4.06,Ahmedabad Plant 1,Morning,OP234,-18.2,2.7
PR20230615546,2023-06-15,HF-POTATO-SMILES-500G,7.1,6.08,Ahmedabad Plant 1,Night,OP224,-18.6,4.4
PR20230615591,2023-06-15,HF-PATTY-BURGER-1KG,4.3,3.23,Ahmedabad Plant 2,Night,OP198,-18.1,2.2
PR20230615731,2023-06-15,HF-FF-CRINKLE-2.5KG,5.56,4.37,Ahmedabad Plant 1,Evening,OP104,-18.3,5.8
PR20230615553,2023-06-15,HF-HASH-BROWN-1KG,2.73,2.29,Rajkot Plant,Morning,OP196,-19.8,2.7
PR20230615986,2023-06-15,HF-ALOO-TIKKI-1KG,3.29,2.71,Ahmedabad Plant 2,Evening,OP146,-19.0,4.1
PR20230615954,2023-06-15,HF-PATTY-BURGER-1KG,5.33,4.66,Ahmedabad Plant 1,Night,OP181,-18.1,5.0
PR20230615597,2023-06-15,HF-PATTY-ALOO-1KG,3.4,2.72,Ahmedabad Plant 1,Night,OP231,-18.2,3.8
PR20230615151,2023-06-15,HF-FF-WEDGES-2.5KG,6.83,5.21,Ahmedabad Plant 1,Evening,OP105,-18.6,3.5
PR20230615370,2023-06-15,HF-FF-CRINKLE-2.5KG,2.62,2.22,Rajkot Plant,Morning,OP217,-19.6,5.3
PR20230615925,2023-06-15,HF-FF-CRINKLE-2.5KG,5.5,4.49,Rajkot Plant,Morning,OP134,-18.5,4.6
PR20230615709,2023-06-15,HF-PATTY-BURGER-1KG,4.67,4.09,Ahmedabad Plant 1,Night,OP163,-19.9,5.6
PR20230616157,2023-06-16,HF-FF-WEDGES-2.5KG,4.16,3.32,Ahmedabad Plant 2,Evening,OP212,-19.7,4.9
PR20230616641,2023-06-16,HF-FF-CRINKLE-2.5KG,6.23,4.9,Ahmedabad Plant 2,Night,OP201,-19.7,4.3
PR20230616327,2023-06-16,HF-PATTY-CUTLET-1KG,4.68,4.04,Ahmedabad Plant 2,Morning,OP120,-18.8,4.6
PR20230616696,2023-06-16,HF-PATTY-ALOO-1KG,4.8,3.97,Ahmedabad Plant 2,Morning,OP116,-18.1,3.8
PR20230616777,2023-06-16,HF-FF-CRINKLE-2.5KG,5.34,4.35,Ahmedabad Plant 1,Morning,OP182,-19.7,3.2
PR20230616623,2023-06-16,HF-PATTY-BURGER-1KG,7.3,5.86,Ahmedabad Plant 2,Evening,OP213,-19.4,2.3
PR20230616963,2023-06-16,HF-PATTY-ALOO-1KG,3.2,2.72,Ahmedabad Plant 1,Morning,OP222,-18.0,5.9
PR20230616158,2023-06-16,HF-FF-SHOESTRING-2.5KG,3.14,2.72,Rajkot Plant,Night,OP116,-19.0,4.3
PR20230616780,2023-06-16,HF-POTATO-SMILES-500G,2.5,1.99,Ahmedabad Plant 2,Night,OP148,-18.3,4.1
PR20230616194,2023-06-16,HF-POTATO-SMILES-500G,5.3,4.46,Ahmedabad Plant 2,Evening,OP107,-19.8,3.9
PR20230616921,2023-06-16,HF-POTATO-SMILES-500G,3.4,2.7,Ahmedabad Plant 1,Morning,OP147,-19.7,2.6
PR20230616206,2023-06-16,HF-POTATO-SMILES-500G,5.76,4.33,Ahmedabad Plant 1,Evening,OP154,-18.5,4.4
PR20230616341,2023-06-16,HF-ALOO-TIKKI-1KG,4.74,3.86,Ahmedabad Plant 2,Night,OP111,-19.3,2.9
PR20230616185,2023-06-16,HF-FF-SHOESTRING-2.5KG,3.68,3.09,Ahmedabad Plant 1,Night,OP174,-19.1,2.1
PR20230616679,2023-06-16,HF-FF-WEDGES-2.5KG,6.02,5.0,Ahmedabad Plant 2,Morning,OP119,-18.2,5.0
PR20230617985,2023-06-17,HF-FF-WEDGES-2.5KG,5.13,3.98,Rajkot Plant,Night,OP166,-19.1,4.4
PR20230617115,2023-06-17,HF-FF-SHOESTRING-2.5KG,7.52,6.37,Ahmedabad Plant 2,Morning,OP153,-18.6,2.5
PR20230617636,2023-06-17,HF-HASH-BROWN-1KG,7.12,6.12,Ahmedabad Plant 2,Evening,OP209,-18.4,2.2
PR20230617512,2023-06-17,HF-FF-SHOESTRING-2.5KG,6.27,5.29,Ahmedabad Plant 1,Night,OP180,-18.4,4.7
PR20230617975,2023-06-17,HF-FF-CRINKLE-2.5KG,3.67,2.88,Ahmedabad Plant 2,Morning,OP187,-18.6,4.1
PR20230617655,2023-06-17,HF-FF-SHOESTRING-2.5KG,6.83,5.57,Ahmedabad Plant 2,Evening,OP121,-18.6,5.5
PR20230617165,2023-06-17,HF-POTATO-CHEESE-BALLS-500G,2.33,1.99,Rajkot Plant,Morning,OP108,-19.6,3.0
PR20230617410,2023-06-17,HF-PATTY-CUTLET-1KG,3.19,2.76,Ahmedabad Plant 1,Morning,OP180,-19.1,2.2
PR20230617864,2023-06-17,HF-PATTY-ALOO-1KG,7.34,5.84,Ahmedabad Plant 1,Night,OP128,-18.7,4.6
PR20230617685,2023-06-17,HF-PATTY-CUTLET-1KG,5.97,4.75,Rajkot Plant,Night,OP204,-18.3,4.2
PR20230618950,2023-06-18,HF-FF-WEDGES-2.5KG,5.75,4.96,Ahmedabad Plant 2,Evening,OP148,-19.0,4.6
PR20230618918,2023-06-18,HF-PATTY-BURGER-1KG,2.33,2.02,Ahmedabad Plant 2,Evening,OP211,-18.7,4.5
PR20230618527,2023-06-18,HF-FF-SHOESTRING-2.5KG,7.5,6.42,Ahmedabad Plant 2,Evening,OP228,-19.3,4.8
PR20230618962,2023-06-18,HF-PATTY-CUTLET-1KG,7.53,6.44,Ahmedabad Plant 2,Morning,OP181,-19.2,4.6
PR20230618583,2023-06-18,HF-PATTY-CUTLET-1KG,2.88,2.34,Ahmedabad Plant 1,Evening,OP143,-18.6,3.7
PR20230618283,2023-06-18,HF-PATTY-BURGER-1KG,5.97,4.59,Ahmedabad Plant 2,Evening,OP114,-18.0,3.6
PR20230618496,2023-06-18,HF-ALOO-TIKKI-1KG,3.93,3.16,Ahmedabad Plant 2,Night,OP228,-19.9,4.8
PR20230618524,2023-06-18,HF-FF-CRINKLE-2.5KG,3.96,3.06,Rajkot Plant,Evening,OP186,-19.2,4.6
PR20230619208,2023-06-19,HF-POTATO-CHEESE-BALLS-500G,4.9,3.81,Ahmedabad Plant 1,Evening,OP227,-18.1,3.1
PR20230619211,2023-06-19,HF-FF-CRINKLE-2.5KG,4.74,4.04,Ahmedabad Plant 2,Night,OP242,-19.7,3.7
PR20230619947,2023-06-19,HF-FF-CRINKLE-2.5KG,6.78,5.96,Ahmedabad Plant 2,Morning,OP194,-19.4,4.9
PR20230619669,2023-06-19,HF-FF-SHOESTRING-2.5KG,7.46,5.92,Ahmedabad Plant 1,Night,OP227,-18.0,5.9
PR20230619787,2023-06-19,HF-PATTY-CUTLET-1KG,4.94,4.21,Ahmedabad Plant 2,Evening,OP110,-19.6,3.6
PR20230619670,2023-06-19,HF-FF-WEDGES-2.5KG,5.25,4.31,Ahmedabad Plant 2,Evening,OP240,-18.4,2.5
PR20230619490,2023-06-19,HF-PATTY-CUTLET-1KG,5.26,4.03,Ahmedabad Plant 1,Evening,OP169,-18.7,2.7
PR20230619851,2023-06-19,HF-PATTY-BURGER-1KG,6.24,5.39,Ahmedabad Plant 1,Evening,OP171,-19.2,3.6
PR20230619864,2023-06-19,HF-FF-WEDGES-2.5KG,7.98,6.01,Rajkot Plant,Evening,OP137,-18.6,3.1
PR20230619866,2023-06-19,HF-HASH-BROWN-1KG,4.14,3.23,Ahmedabad Plant 2,Night,OP104,-18.5,3.0
PR20230619642,2023-06-19,HF-POTATO-CHEESE-BALLS-500G,5.03,4.03,Ahmedabad Plant 1,Night,OP188,-19.3,4.1
PR20230619968,2023-06-19,HF-FF-SHOESTRING-2.5KG,3.1,2.65,Ahmedabad Plant 1,Evening,OP131,-18.9,2.6
PR20230620548,2023-06-20,HF-POTATO-CHEESE-BALLS-500G,3.0,2.56,Rajkot Plant,Evening,OP145,-19.4,4.0
PR20230620520,2023-06-20,HF-POTATO-CHEESE-BALLS-500G,3.84,3.11,Ahmedabad Plant 2,Night,OP213,-19.3,5.5
PR20230620144,2023-06-20,HF-PATTY-BURGER-1KG,5.34,4.2,Ahmedabad Plant 1,Evening,OP116,-18.1,2.7
PR20230620520,2023-06-20,HF-ALOO-TIKKI-1KG,5.9,4.55,Rajkot Plant,Night,OP129,-19.0,4.8
PR20230620401,2023-06-20,HF-FF-WEDGES-2.5KG,3.85,3.22,Ahmedabad Plant 1,Evening,OP197,-19.2,3.8
PR20230620775,2023-06-20,HF-POTATO-CHEESE-BALLS-500G,7.38,6.2,Ahmedabad Plant 1,Evening,OP102,-18.7,5.2
PR20230620145,2023-06-20,HF-HASH-BROWN-1KG,6.43,5.48,Rajkot Plant,Morning,OP167,-19.3,3.5
PR20230620325,2023-06-20,HF-HASH-BROWN-1KG,4.09,3.42,Ahmedabad Plant 2,Night,OP220,-18.3,5.3
PR20230620257,2023-06-20,HF-PATTY-ALOO-1KG,4.22,3.51,Rajkot Plant,Night,OP219,-19.0,4.1
PR20230620500,2023-06-20,HF-HASH-BROWN-1KG,6.43,5.35,Rajkot Plant,Morning,OP112,-18.5,2.3
PR20230620420,2023-06-20,HF-PATTY-BURGER-1KG,7.04,6.09,Ahmedabad Plant 1,Evening,OP121,-18.3,3.2
PR20230621138,2023-06-21,HF-FF-SHOESTRING-2.5KG,3.69,3.22,Ahmedabad Plant 2,Evening,OP103,-18.4,2.7
PR20230621182,2023-06-21,HF-POTATO-SMILES-500G,3.09,2.61,Ahmedabad Plant 2,Morning,OP237,-19.8,3.6
PR20230621106,2023-06-21,HF-FF-SHOESTRING-2.5KG,2.82,2.33,Ahmedabad Plant 2,Evening,OP241,-18.4,2.3
PR20230621356,2023-06-21,HF-FF-WEDGES-2.5KG,7.32,6.32,Rajkot Plant,Evening,OP194,-20.0,3.9
PR20230621471,2023-06-21,HF-POTATO-SMILES-500G,3.76,3.2,Ahmedabad Plant 2,Morning,OP235,-18.4,3.0
PR20230621740,2023-06-21,HF-HASH-BROWN-1KG,3.53,3.08,Ahmedabad Plant 2,Evening,OP111,-19.5,2.5
PR20230621543,2023-06-21,HF-HASH-BROWN-1KG,2.56,2.2,Ahmedabad Plant 2,Morning,OP123,-19.6,4.7
PR20230621718,2023-06-21,HF-FF-WEDGES-2.5KG,3.18,2.58,Ahmedabad Plant 1,Night,OP159,-19.2,5.7
PR20230621406,2023-06-21,HF-ALOO-TIKKI-1KG,3.02,2.47,Ahmedabad Plant 1,Evening,OP152,-18.3,3.8
PR20230621110,2023-06-21,HF-ALOO-TIKKI-1KG,3.2,2.75,Ahmedabad Plant 1,Morning,OP192,-18.5,3.7
PR20230621262,2023-06-21,HF-POTATO-SMILES-500G,4.45,3.84,Ahmedabad Plant 1,Night,OP193,-19.5,2.2
PR20230621737,2023-06-21,HF-POTATO-SMILES-500G,2.4,1.97,Rajkot Plant,Morning,OP150,-18.9,3.1
PR20230621532,2023-06-21,HF-POTATO-SMILES-500G,6.76,5.18,Ahmedabad Plant 2,Night,OP113,-19.9,2.1
PR20230622274,2023-06-22,HF-FF-SHOESTRING-2.5KG,2.71,2.14,Ahmedabad Plant 2,Night,OP249,-19.0,2.9
PR20230622927,2023-06-22,HF-PATTY-BURGER-1KG,6.42,5.11,Ahmedabad Plant 2,Night,OP219,-18.1,5.5
PR20230622743,2023-06-22,HF-HASH-BROWN-1KG,7.66,6.36,Rajkot Plant,Night,OP236,-19.6,2.5
PR20230622981,2023-06-22,HF-POTATO-CHEESE-BALLS-500G,3.61,2.86,Ahmedabad Plant 1,Morning,OP145,-19.9,4.0
PR20230622787,2023-06-22,HF-FF-WEDGES-2.5KG,2.04,1.63,Ahmedabad Plant 2,Evening,OP133,-18.0,3.0
PR20230622162,2023-06-22,HF-POTATO-CHEESE-BALLS-500G,4.73,3.75,Ahmedabad Plant 1,Evening,OP124,-18.1,2.5
PR20230622860,2023-06-22,HF-FF-SHOESTRING-2.5KG,5.31,4.46,Rajkot Plant,Night,OP109,-18.8,4.9
PR20230622252,2023-06-22,HF-PATTY-CUTLET-1KG,2.98,2.28,Ahmedabad Plant 2,Night,OP109,-19.7,3.4
PR20230622911,2023-06-22,HF-FF-CRINKLE-2.5KG,4.59,4.01,Ahmedabad Plant 2,Night,OP143,-18.8,2.0
PR20230623852,2023-06-23,HF-HASH-BROWN-1KG,7.63,5.74,Rajkot Plant,Morning,OP217,-19.3,3.3
PR20230623163,2023-06-23,HF-PATTY-ALOO-1KG,4.82,3.96,Ahmedabad Plant 2,Evening,OP190,-18.8,5.1
PR20230623737,2023-06-23,HF-FF-CRINKLE-2.5KG,7.58,5.77,Ahmedabad Plant 2,Morning,OP200,-19.6,2.5
PR20230623548,2023-06-23,HF-HASH-BROWN-1KG,2.48,2.17,Ahmedabad Plant 1,Evening,OP205,-19.0,2.6
PR20230623255,2023-06-23,HF-ALOO-TIKKI-1KG,5.42,4.25,Ahmedabad Plant 2,Evening,OP238,-18.9,4.5
PR20230623980,2023-06-23,HF-HASH-BROWN-1KG,7.22,5.42,Rajkot Plant,Morning,OP198,-18.4,2.4
PR20230623976,2023-06-23,HF-FF-SHOESTRING-2.5KG,2.58,2.25,Ahmedabad Plant 1,Evening,OP162,-19.9,5.0
PR20230623982,2023-06-23,HF-HASH-BROWN-1KG,5.86,5.04,Rajkot Plant,Evening,OP148,-18.1,2.5
PR20230624928,2023-06-24,HF-FF-SHOESTRING-2.5KG,3.9,3.35,Rajkot Plant,Morning,OP145,-18.9,4.0
PR20230624434,2023-06-24,HF-PATTY-BURGER-1KG,3.38,2.82,Ahmedabad Plant 2,Morning,OP240,-19.8,3.3
PR20230624120,2023-06-24,HF-HASH-BROWN-1KG,5.72,4.54,Rajkot Plant,Evening,OP104,-19.6,3.9
PR20230624727,2023-06-24,HF-POTATO-SMILES-500G,4.04,3.25,Rajkot Plant,Evening,OP152,-18.2,5.5
PR20230624942,2023-06-24,HF-POTATO-CHEESE-BALLS-500G,7.75,6.29,Ahmedabad Plant 2,Morning,OP237,-18.4,4.7
PR20230624304,2023-06-24,HF-PATTY-BURGER-1KG,4.71,3.69,Ahmedabad Plant 1,Morning,OP113,-18.1,5.6
PR20230624755,2023-06-24,HF-FF-SHOESTRING-2.5KG,6.78,5.82,Ahmedabad Plant 2,Evening,OP182,-18.9,5.0
PR20230624652,2023-06-24,HF-PATTY-BURGER-1KG,5.49,4.38,Rajkot Plant,Evening,OP161,-19.7,6.0
PR20230624972,2023-06-24,HF-ALOO-TIKKI-1KG,7.4,6.3,Ahmedabad Plant 1,Morning,OP101,-19.5,4.6
PR20230624383,2023-06-24,HF-HASH-BROWN-1KG,7.12,5.8,Ahmedabad Plant 1,Morning,OP180,-18.4,5.1
PR20230625101,2023-06-25,HF-POTATO-CHEESE-BALLS-500G,7.52,5.97,Rajkot Plant,Night,OP227,-19.6,3.1
PR20230625139,2023-06-25,HF-HASH-BROWN-1KG,7.66,6.43,Ahmedabad Plant 2,Night,OP162,-19.1,5.1
PR20230625581,2023-06-25,HF-PATTY-CUTLET-1KG,6.88,5.96,Rajkot Plant,Morning,OP172,-19.8,2.2
PR20230625389,2023-06-25,HF-POTATO-SMILES-500G,2.74,2.35,Rajkot Plant,Morning,OP180,-19.9,3.2
PR20230625865,2023-06-25,HF-POTATO-CHEESE-BALLS-500G,2.05,1.62,Ahmedabad Plant 1,Morning,OP167,-18.8,5.0
PR20230625581,2023-06-25,HF-FF-SHOESTRING-2.5KG,2.29,1.78,Ahmedabad Plant 1,Evening,OP235,-19.8,2.6
PR20230625690,2023-06-25,HF-FF-SHOESTRING-2.5KG,6.56,5.23,Ahmedabad Plant 1,Evening,OP208,-19.3,2.3
PR20230625369,2023-06-25,HF-PATTY-CUTLET-1KG,3.72,3.0,Ahmedabad Plant 1,Morning,OP101,-19.7,4.3
PR20230625802,2023-06-25,HF-FF-SHOESTRING-2.5KG,2.27,1.94,Ahmedabad Plant 2,Night,OP112,-18.1,5.7
PR20230625974,2023-06-25,HF-FF-CRINKLE-2.5KG,3.27,2.66,Rajkot Plant,Night,OP183,-18.1,4.2
PR20230625602,2023-06-25,HF-PATTY-CUTLET-1KG,4.98,4.0,Ahmedabad Plant 2,Evening,OP153,-18.1,5.5
PR20230625655,2023-06-25,HF-POTATO-CHEESE-BALLS-500G,6.82,5.68,Ahmedabad Plant 1,Night,OP172,-19.1,4.8
PR20230625284,2023-06-25,HF-POTATO-SMILES-500G,2.86,2.49,Ahmedabad Plant 2,Morning,OP197,-18.6,4.6
PR20230625263,2023-06-25,HF-POTATO-CHEESE-BALLS-500G,5.64,4.7,Ahmedabad Plant 1,Night,OP183,-19.8,3.2
PR20230626555,2023-06-26,HF-FF-WEDGES-2.5KG,6.49,5.37,Ahmedabad Plant 2,Evening,OP157,-18.2,3.7
PR20230626288,2023-06-26,HF-FF-SHOESTRING-2.5KG,7.03,5.56,Ahmedabad Plant 2,Night,OP135,-19.0,4.0
PR20230626649,2023-06-26,HF-PATTY-CUTLET-1KG,5.71,4.94,Ahmedabad Plant 1,Evening,OP194,-18.3,4.0
PR20230626157,2023-06-26,HF-FF-CRINKLE-2.5KG,4.55,3.59,Ahmedabad Plant 1,Evening,OP140,-19.8,2.0
PR20230626358,2023-06-26,HF-POTATO-SMILES-500G,2.73,2.31,Ahmedabad Plant 1,Morning,OP212,-18.5,4.9
PR20230626666,2023-06-26,HF-POTATO-CHEESE-BALLS-500G,6.99,5.47,Ahmedabad Plant 2,Night,OP188,-18.4,2.6
PR20230626113,2023-06-26,HF-PATTY-CUTLET-1KG,3.2,2.51,Ahmedabad Plant 1,Morning,OP130,-19.7,5.1
PR20230626998,2023-06-26,HF-POTATO-CHEESE-BALLS-500G,2.01,1.74,Rajkot Plant,Evening,OP122,-18.2,4.6
PR20230627467,2023-06-27,HF-FF-CRINKLE-2.5KG,2.91,2.21,Ahmedabad Plant 2,Morning,OP132,-19.5,3.9
PR20230627122,2023-06-27,HF-FF-SHOESTRING-2.5KG,5.59,4.5,Ahmedabad Plant 2,Evening,OP110,-18.1,5.0
PR20230627381,2023-06-27,HF-PATTY-CUTLET-1KG,6.92,5.23,Ahmedabad Plant 1,Evening,OP209,-18.8,4.2
PR20230627694,2023-06-27,HF-ALOO-TIKKI-1KG,5.63,4.65,Ahmedabad Plant 1,Morning,OP139,-19.4,5.9
PR20230627584,2023-06-27,HF-HASH-BROWN-1KG,4.34,3.57,Rajkot Plant,Night,OP137,-19.4,4.4
PR20230627903,2023-06-27,HF-HASH-BROWN-1KG,4.32,3.59,Rajkot Plant,Night,OP249,-19.3,4.3
PR20230627371,2023-06-27,HF-POTATO-SMILES-500G,3.23,2.63,Ahmedabad Plant 1,Night,OP219,-19.8,5.5
PR20230627957,2023-06-27,HF-ALOO-TIKKI-1KG,6.5,5.46,Ahmedabad Plant 1,Morning,OP245,-18.3,3.8
PR20230628790,2023-06-28,HF-PATTY-CUTLET-1KG,2.67,2.29,Ahmedabad Plant 1,Morning,OP112,-18.6,5.1
PR20230628484,2023-06-28,HF-FF-SHOESTRING-2.5KG,6.89,5.97,Ahmedabad Plant 2,Evening,OP150,-19.5,4.3
PR20230628521,2023-06-28,HF-FF-SHOESTRING-2.5KG,5.59,4.43,Ahmedabad Plant 2,Morning,OP138,-18.4,2.5
PR20230628408,2023-06-28,HF-FF-CRINKLE-2.5KG,3.09,2.69,Ahmedabad Plant 1,Evening,OP152,-18.3,4.9
PR20230628724,2023-06-28,HF-PATTY-BURGER-1KG,3.11,2.73,Rajkot Plant,Morning,OP135,-18.7,3.6
PR20230628760,2023-06-28,HF-PATTY-CUTLET-1KG,4.43,3.79,Rajkot Plant,Morning,OP245,-18.4,5.3
PR20230628327,2023-06-28,HF-HASH-BROWN-1KG,5.94,4.63,Ahmedabad Plant 2,Night,OP173,-18.1,5.1
PR20230628990,2023-06-28,HF-PATTY-ALOO-1KG,3.31,2.87,Ahmedabad Plant 2,Evening,OP153,-18.3,4.5
PR20230628537,2023-06-28,HF-PATTY-CUTLET-1KG,6.15,5.14,Rajkot Plant,Night,OP149,-18.6,5.5
PR20230628186,2023-06-28,HF-PATTY-BURGER-1KG,6.62,5.4,Rajkot Plant,Evening,OP171,-19.2,4.3
PR20230629530,2023-06-29,HF-POTATO-CHEESE-BALLS-500G,7.68,6.65,Ahmedabad Plant 1,Evening,OP108,-18.5,3.1
PR20230629872,2023-06-29,HF-POTATO-CHEESE-BALLS-500G,7.89,6.16,Rajkot Plant,Evening,OP127,-19.9,4.6
PR20230629400,2023-06-29,HF-HASH-BROWN-1KG,2.3,1.83,Rajkot Plant,Morning,OP127,-19.0,5.3
PR20230629646,2023-06-29,HF-POTATO-SMILES-500G,3.97,3.14,Rajkot Plant,Night,OP248,-19.8,2.3
PR20230629590,2023-06-29,HF-HASH-BROWN-1KG,5.31,4.33,Ahmedabad Plant 1,Morning,OP111,-18.1,2.4
PR20230629231,2023-06-29,HF-PATTY-ALOO-1KG,4.29,3.29,Ahmedabad Plant 1,Evening,OP139,-19.0,4.4
PR20230629929,2023-06-29,HF-PATTY-ALOO-1KG,6.15,5.05,Ahmedabad Plant 1,Morning,OP232,-18.8,2.5
PR20230629637,2023-06-29,HF-PATTY-ALOO-1KG,3.48,2.8,Ahmedabad Plant 1,Night,OP245,-19.8,2.8
PR20230629495,2023-06-29,HF-FF-SHOESTRING-2.5KG,4.48,3.79,Ahmedabad Plant 1,Evening,OP106,-19.4,5.9
PR20230629725,2023-06-29,HF-FF-WEDGES-2.5KG,3.15,2.37,Ahmedabad Plant 2,Morning,OP166,-18.6,2.6
PR20230629105,2023-06-29,HF-FF-SHOESTRING-2.5KG,5.29,4.59,Ahmedabad Plant 2,Morning,OP239,-19.4,2.5
PR20230629545,2023-06-29,HF-HASH-BROWN-1KG,2.7,2.34,Ahmedabad Plant 2,Night,OP177,-19.0,5.7
PR20230629578,2023-06-29,HF-FF-SHOESTRING-2.5KG,6.42,5.64,Ahmedabad Plant 2,Night,OP139,-19.7,3.7
PR20230630143,2023-06-30,HF-FF-WEDGES-2.5KG,6.55,5.31,Ahmedabad Plant 2,Evening,OP222,-18.5,3.0
PR20230630851,2023-06-30,HF-POTATO-CHEESE-BALLS-500G,4.38,3.35,Rajkot Plant,Evening,OP209,-18.4,4.0
PR20230630307,2023-06-30,HF-HASH-BROWN-1KG,7.72,6.37,Rajkot Plant,Morning,OP191,-18.8,3.0
PR20230630310,2023-06-30,HF-POTATO-SMILES-500G,3.18,2.66,Ahmedabad Plant 1,Night,OP114,-19.7,3.6
PR20230630963,2023-06-30,HF-POTATO-CHEESE-BALLS-500G,5.3,4.46,Rajkot Plant,Morning,OP151,-18.1,3.4
PR20230630294,2023-06-30,HF-FF-SHOESTRING-2.5KG,6.38,5.35,Rajkot Plant,Evening,OP107,-18.1,3.0
PR20230630195,2023-06-30,HF-ALOO-TIKKI-1KG,6.08,4.77,Rajkot Plant,Night,OP143,-19.6,2.1
PR20230630401,2023-06-30,HF-POTATO-SMILES-500G,3.14,2.47,Ahmedabad Plant 2,Morning,OP219,-19.9,5.2
PR20230630470,2023-06-30,HF-FF-CRINKLE-2.5KG,7.3,5.89,Rajkot Plant,Night,OP201,-19.6,5.4
PR20230630241,2023-06-30,HF-FF-CRINKLE-2.5KG,4.4,3.87,Ahmedabad Plant 1,Night,OP229,-19.7,5.9
PR20230630776,2023-06-30,HF-HASH-BROWN-1KG,7.2,6.13,Ahmedabad Plant 1,Evening,OP217,-19.9,3.7
PR20230630640,2023-06-30,HF-FF-WEDGES-2.5KG,6.7,5.21,Rajkot Plant,Night,OP117,-19.5,5.1
PR20230630533,2023-06-30,HF-POTATO-CHEESE-BALLS-500G,6.3,5.42,Rajkot Plant,Evening,OP102,-18.8,4.2
PR20230630114,2023-06-30,HF-HASH-BROWN-1KG,2.06,1.58,Ahmedabad Plant 2,Night,OP234,-19.3,4.2
PR20230701996,2023-07-01,HF-FF-WEDGES-2.5KG,3.18,2.49,Ahmedabad Plant 2,Night,OP112,-18.7,4.9
PR20230701419,2023-07-01,HF-FF-WEDGES-2.5KG,5.66,4.3,Ahmedabad Plant 2,Morning,OP239,-19.5,3.1
PR20230701788,2023-07-01,HF-PATTY-BURGER-1KG,6.03,4.62,Ahmedabad Plant 2,Evening,OP228,-20.0,2.3
PR20230701123,2023-07-01,HF-HASH-BROWN-1KG,6.45,5.29,Rajkot Plant,Morning,OP215,-18.2,2.1
PR20230701711,2023-07-01,HF-FF-WEDGES-2.5KG,4.18,3.57,Ahmedabad Plant 1,Night,OP173,-18.1,4.8
PR20230701203,2023-07-01,HF-ALOO-TIKKI-1KG,5.93,4.65,Rajkot Plant,Evening,OP213,-18.2,5.7
PR20230701108,2023-07-01,HF-PATTY-ALOO-1KG,3.8,2.91,Ahmedabad Plant 1,Morning,OP242,-19.4,2.9
PR20230701163,2023-07-01,HF-POTATO-CHEESE-BALLS-500G,4.85,3.67,Ahmedabad Plant 1,Evening,OP243,-20.0,3.8
PR20230701842,2023-07-01,HF-FF-SHOESTRING-2.5KG,7.99,6.39,Rajkot Plant,Night,OP188,-18.7,5.7
