date,revenue_source,product_category,revenue_inr,cogs_inr,gross_margin_inr
2023-10-26,B2C,Patties,24755.61,13615.59,11140.02
2023-10-26,B2C,Specialty,14899.7,8194.84,6704.86
2023-10-27,B2C,French Fries,32679.19,17973.55,14705.64
2023-10-27,B2C,Patties,27042.85,14873.57,12169.28
2023-10-27,B2C,Specialty,19048.32,10476.58,8571.74
2023-10-28,B2B,Specialty,466794.54,289412.61,177381.93
2023-10-28,B2C,French Fries,21420.05,11781.03,9639.02
2023-10-28,B2C,Patties,19967.21,10981.97,8985.24
2023-10-28,B2C,Specialty,19801.25,10890.69,8910.56
2023-10-29,B2B,French Fries,635293.08,393881.71,241411.37
2023-10-29,B2B,Patties,614325.19,380881.62,233443.57
2023-10-29,B2B,Specialty,1308412.74,811215.9,497196.84
2023-10-29,B2C,French Fries,35607.22,19583.97,16023.25
2023-10-29,B2C,Patties,31399.16,17269.54,14129.62
2023-10-29,B2C,Specialty,30523.03,16787.67,13735.36
2023-10-30,B2B,Specialty,943028.91,584677.92,358350.99
2023-10-30,B2C,French Fries,27130.25,14921.64,12208.61
2023-10-30,B2C,Patties,35924.61,19758.54,16166.07
2023-10-30,B2C,Specialty,21278.69,11703.28,9575.41
2023-10-31,B2B,French Fries,1174468.95,728170.75,446298.2
2023-10-31,B2B,Patties,966289.53,599099.51,367190.02
2023-10-31,B2B,Specialty,251283.64,155795.86,95487.78
2023-10-31,B2C,French Fries,28576.48,15717.06,12859.42
2023-10-31,B2C,Patties,18838.96,10361.43,8477.53
2023-10-31,B2C,Specialty,19263.02,10594.66,8668.36
2023-11-01,B2B,French Fries,1277710.94,792180.78,485530.16
2023-11-01,B2B,Specialty,690396.8,428046.02,262350.78
2023-11-01,B2C,French Fries,23672.0,13019.6,10652.4
2023-11-01,B2C,Patties,25552.48,14053.86,11498.62
2023-11-01,B2C,Specialty,7656.61,4211.14,3445.47
2023-11-02,B2B,Patties,422896.2,262195.64,160700.56
2023-11-02,B2B,Specialty,853034.91,528881.64,324153.27
2023-11-02,B2C,French Fries,28703.76,15787.07,12916.69
2023-11-02,B2C,Patties,31842.28,17513.25,14329.03
2023-11-02,B2C,Specialty,23549.2,12952.06,10597.14
2023-11-03,B2B,Specialty,545329.03,338104.0,207225.03
2023-11-03,B2C,French Fries,28636.79,15750.23,12886.56
2023-11-03,B2C,Patties,37916.34,20853.99,17062.35
2023-11-03,B2C,Specialty,17142.5,9428.38,7714.12
2023-11-04,B2B,Specialty,331726.94,205670.7,126056.24
2023-11-04,B2C,French Fries,33969.17,18683.04,15286.13
2023-11-04,B2C,Patties,31973.66,17585.51,14388.15
2023-11-04,B2C,Specialty,29430.28,16186.65,13243.63
2023-11-05,B2B,Patties,78886.24,48909.47,29976.77
2023-11-05,B2C,French Fries,22378.24,12308.03,10070.21
2023-11-05,B2C,Patties,26480.81,14564.45,11916.36
2023-11-05,B2C,Specialty,9095.93,5002.76,4093.17
2023-11-06,B2B,French Fries,828102.62,513423.62,314679.0
2023-11-06,B2B,Specialty,1098641.97,681158.02,417483.95
2023-11-06,B2C,French Fries,20699.9,11384.95,9314.96
2023-11-06,B2C,Patties,17676.51,9722.08,7954.43
2023-11-06,B2C,Specialty,12036.66,6620.16,5416.5
2023-11-07,B2B,French Fries,867475.99,537835.11,329640.88
2023-11-07,B2B,Specialty,995205.0,617027.1,378177.9
2023-11-07,B2C,French Fries,12787.6,7033.18,5754.42
2023-11-07,B2C,Patties,16590.24,9124.63,7465.61
2023-11-07,B2C,Specialty,10533.39,5793.36,4740.03
2023-11-08,B2B,French Fries,617125.9,382618.06,234507.84
2023-11-08,B2B,Specialty,439526.08,272506.17,167019.91
2023-11-08,B2C,French Fries,46782.13,25730.17,21051.96
2023-11-08,B2C,Patties,44127.84,24270.31,19857.53
2023-11-08,B2C,Specialty,30390.35,16714.69,13675.66
2023-11-09,B2B,Patties,693079.85,429709.51,263370.34
2023-11-09,B2B,Specialty,215234.17,133445.19,81788.98
2023-11-09,B2C,French Fries,37031.88,20367.53,16664.35
2023-11-09,B2C,Patties,36861.4,20273.77,16587.63
2023-11-09,B2C,Specialty,28904.18,15897.3,13006.88
2023-11-10,B2B,French Fries,435198.96,269823.36,165375.6
2023-11-10,B2B,Patties,973496.3,603567.71,369928.59
2023-11-10,B2C,French Fries,21932.51,12062.88,9869.63
2023-11-10,B2C,Patties,11079.9,6093.95,4985.95
2023-11-10,B2C,Specialty,9836.78,5410.23,4426.55
2023-11-11,B2B,French Fries,561787.27,348308.11,213479.16
2023-11-11,B2B,Patties,875413.71,542756.5,332657.21
2023-11-11,B2B,Specialty,826742.83,512580.55,314162.28
2023-11-11,B2C,French Fries,43192.52,23755.89,19436.63
2023-11-11,B2C,Patties,56254.47,30939.96,25314.51
2023-11-11,B2C,Specialty,30319.39,16675.66,13643.73
2023-11-12,B2B,Patties,575675.95,356919.09,218756.86
2023-11-12,B2B,Specialty,1027275.15,636910.59,390364.56
2023-11-12,B2C,French Fries,41401.38,22770.76,18630.62
2023-11-12,B2C,Patties,39385.85,21662.22,17723.63
2023-11-12,B2C,Specialty,18051.65,9928.41,8123.24
2023-11-13,B2B,French Fries,635420.09,393960.46,241459.63
2023-11-13,B2B,Patties,1000700.55,620434.34,380266.21
2023-11-13,B2B,Specialty,1946435.58,1206790.06,739645.52
2023-11-13,B2C,French Fries,26073.34,14340.34,11733.0
2023-11-13,B2C,Patties,17706.22,9738.42,7967.8
2023-11-13,B2C,Specialty,13096.83,7203.26,5893.57
2023-11-14,B2B,Patties,366053.78,226953.34,139100.44
2023-11-14,B2B,Specialty,1073071.11,665304.09,407767.02
2023-11-14,B2C,French Fries,13367.64,7352.2,6015.44
2023-11-14,B2C,Patties,13345.3,7339.92,6005.38
2023-11-14,B2C,Specialty,11295.18,6212.35,5082.83
2023-11-15,B2B,French Fries,719751.43,446245.89,273505.54
2023-11-15,B2B,Patties,78994.46,48976.57,30017.89
2023-11-15,B2B,Specialty,1506393.85,933964.19,572429.66
2023-11-15,B2C,French Fries,15943.52,8768.94,7174.58
2023-11-15,B2C,Patties,22001.53,12100.84,9900.69
2023-11-15,B2C,Specialty,6390.25,3514.64,2875.61
2023-11-16,B2B,Patties,230971.03,143202.04,87768.99
2023-11-16,B2B,Specialty,1422953.67,882231.28,540722.39
2023-11-16,B2C,French Fries,39651.19,21808.15,17843.04
2023-11-16,B2C,Patties,41078.25,22593.04,18485.21
2023-11-16,B2C,Specialty,28310.13,15570.57,12739.56
2023-11-17,B2B,French Fries,316537.94,196253.52,120284.42
2023-11-17,B2B,Patties,670343.23,415612.8,254730.43
2023-11-17,B2B,Specialty,422215.69,261773.73,160441.96
2023-11-17,B2C,French Fries,10964.68,6030.57,4934.11
2023-11-17,B2C,Patties,12757.48,7016.61,5740.87
2023-11-17,B2C,Specialty,8706.55,4788.6,3917.95
2023-11-18,B2B,French Fries,930962.39,577196.68,353765.71
2023-11-18,B2B,Specialty,188040.11,116584.87,71455.24
2023-11-18,B2C,French Fries,28329.14,15581.03,12748.11
2023-11-18,B2C,Patties,30720.74,16896.41,13824.33
2023-11-18,B2C,Specialty,19045.82,10475.2,8570.62
2023-11-19,B2B,French Fries,1259986.0,781191.32,478794.68
2023-11-19,B2B,Patties,279096.44,173039.79,106056.65
2023-11-19,B2B,Specialty,1016874.84,630462.4,386412.44
2023-11-19,B2C,French Fries,27536.57,15145.11,12391.46
2023-11-19,B2C,Patties,19990.96,10995.03,8995.93
2023-11-19,B2C,Specialty,20934.05,11513.73,9420.32
2023-11-20,B2B,Patties,593255.5,367818.41,225437.09
2023-11-20,B2B,Specialty,436101.78,270383.1,165718.68
2023-11-20,B2C,French Fries,42182.78,23200.53,18982.25
2023-11-20,B2C,Patties,40133.55,22073.45,18060.1
2023-11-20,B2C,Specialty,29280.88,16104.48,13176.4
2023-11-21,B2B,French Fries,495552.91,307242.8,188310.11
2023-11-21,B2B,Specialty,274201.64,170005.02,104196.62
2023-11-21,B2C,French Fries,22588.85,12423.87,10164.98
2023-11-21,B2C,Patties,34217.21,18819.47,15397.74
2023-11-21,B2C,Specialty,20659.38,11362.66,9296.72
2023-11-22,B2B,French Fries,508614.17,315340.79,193273.38
2023-11-22,B2B,Patties,685267.1,424865.6,260401.5
2023-11-22,B2B,Specialty,118337.0,73368.94,44968.06
2023-11-22,B2C,French Fries,42183.08,23200.69,18982.39
2023-11-22,B2C,Patties,44211.75,24316.46,19895.29
2023-11-22,B2C,Specialty,25335.07,13934.29,11400.78
2023-11-23,B2B,French Fries,113344.58,70273.64,43070.94
2023-11-23,B2B,Patties,680688.33,422026.76,258661.57
2023-11-23,B2B,Specialty,1603306.65,994050.12,609256.53
2023-11-23,B2C,French Fries,19687.49,10828.12,8859.37
2023-11-23,B2C,Patties,22110.07,12160.54,9949.53
2023-11-23,B2C,Specialty,15495.39,8522.46,6972.93
2023-11-24,B2B,French Fries,292078.06,181088.4,110989.66
2023-11-24,B2B,Patties,250715.78,155443.78,95272.0
2023-11-24,B2B,Specialty,746894.43,463074.55,283819.88
2023-11-24,B2C,French Fries,48817.91,26849.85,21968.06
2023-11-24,B2C,Patties,29731.2,16352.16,13379.04
2023-11-24,B2C,Specialty,27512.95,15132.12,12380.83
2023-11-25,B2B,Patties,712204.01,441566.49,270637.52
2023-11-25,B2B,Specialty,97390.68,60382.22,37008.46
2023-11-25,B2C,French Fries,43900.6,24145.33,19755.27
2023-11-25,B2C,Patties,36399.15,20019.53,16379.62
2023-11-25,B2C,Specialty,30164.84,16590.66,13574.18
2023-11-26,B2B,Specialty,630641.12,390997.49,239643.63
2023-11-26,B2C,French Fries,14446.26,7945.44,6500.82
2023-11-26,B2C,Patties,15157.07,8336.39,6820.68
2023-11-26,B2C,Specialty,14258.4,7842.12,6416.28
2023-11-27,B2B,Patties,556500.87,345030.54,211470.33
2023-11-27,B2B,Specialty,1648234.81,1021905.58,626329.23
2023-11-27,B2C,French Fries,13711.54,7541.35,6170.19
2023-11-27,B2C,Patties,16047.09,8825.9,7221.19
2023-11-27,B2C,Specialty,10424.82,5733.65,4691.17
2023-11-28,B2B,Patties,563770.39,349537.64,214232.75
2023-11-28,B2B,Specialty,234414.18,145336.79,89077.39
2023-11-28,B2C,French Fries,38738.95,21306.42,17432.53
2023-11-28,B2C,Patties,36750.32,20212.68,16537.64
2023-11-28,B2C,Specialty,32548.24,17901.53,14646.71
2023-11-29,B2B,French Fries,692892.76,429593.51,263299.25
2023-11-29,B2B,Patties,940072.97,582845.24,357227.73
2023-11-29,B2C,French Fries,18814.38,10347.91,8466.47
2023-11-29,B2C,Patties,17548.68,9651.77,7896.91
2023-11-29,B2C,Specialty,8308.63,4569.75,3738.88
2023-11-30,B2B,French Fries,626026.49,388136.42,237890.07
2023-11-30,B2B,Patties,920957.16,570993.44,349963.72
2023-11-30,B2B,Specialty,336670.6,208735.77,127934.83
2023-11-30,B2C,French Fries,20227.7,11125.23,9102.46
2023-11-30,B2C,Patties,15125.76,8319.17,6806.59
2023-11-30,B2C,Specialty,19714.5,10842.98,8871.52
2023-12-01,B2B,Patties,248781.64,154244.62,94537.02
2023-12-01,B2B,Specialty,718244.45,445311.56,272932.89
2023-12-01,B2C,French Fries,15401.69,8470.93,6930.76
2023-12-01,B2C,Patties,9938.15,5465.98,4472.17
2023-12-01,B2C,Specialty,7387.42,4063.08,3324.34
2023-12-02,B2B,French Fries,499276.24,309551.27,189724.97
2023-12-02,B2C,French Fries,23956.78,13176.23,10780.55
2023-12-02,B2C,Patties,28994.14,15946.78,13047.36
2023-12-02,B2C,Specialty,20073.21,11040.27,9032.94
2023-12-03,B2B,Specialty,582445.64,361116.3,221329.34
2023-12-03,B2C,French Fries,15903.4,8746.87,7156.53
2023-12-03,B2C,Patties,20258.11,11141.96,9116.15
2023-12-03,B2C,Specialty,15241.56,8382.86,6858.7
2023-12-04,B2B,Patties,648549.82,402100.89,246448.93
2023-12-04,B2B,Specialty,380425.96,235864.1,144561.86
2023-12-04,B2C,French Fries,36012.41,19806.83,16205.58
2023-12-04,B2C,Patties,27899.65,15344.81,12554.84
2023-12-04,B2C,Specialty,11830.05,6506.53,5323.52
2023-12-05,B2B,French Fries,732047.36,453869.36,278178.0
2023-12-05,B2B,Patties,1145060.53,709937.53,435123.0
2023-12-05,B2B,Specialty,1200327.46,744203.03,456124.43
2023-12-05,B2C,French Fries,19845.08,10914.79,8930.29
2023-12-05,B2C,Patties,16894.7,9292.09,7602.62
2023-12-05,B2C,Specialty,13465.79,7406.18,6059.61
2023-12-06,B2B,Specialty,358899.2,222517.5,136381.7
2023-12-06,B2C,French Fries,19140.42,10527.23,8613.19
2023-12-06,B2C,Patties,15482.57,8515.41,6967.16
2023-12-06,B2C,Specialty,14093.26,7751.29,6341.97
2023-12-07,B2B,Patties,468461.89,290446.37,178015.52
2023-12-07,B2C,French Fries,17106.45,9408.55,7697.9
2023-12-07,B2C,Patties,21107.32,11609.03,9498.29
2023-12-07,B2C,Specialty,7523.23,4137.78,3385.45
2023-12-08,B2B,Specialty,1422874.63,882182.27,540692.36
2023-12-08,B2C,French Fries,25216.28,13868.95,11347.33
2023-12-08,B2C,Patties,19072.53,10489.89,8582.64
2023-12-08,B2C,Specialty,15086.96,8297.83,6789.13
2023-12-09,B2B,Patties,856453.7,531001.29,325452.41
2023-12-09,B2C,French Fries,10693.97,5881.68,4812.29
2023-12-09,B2C,Patties,17043.97,9374.18,7669.79
2023-12-09,B2C,Specialty,9290.91,5110.0,4180.91
2023-12-10,B2B,Specialty,759443.3,470854.85,288588.45
2023-12-10,B2C,French Fries,14274.8,7851.14,6423.66
2023-12-10,B2C,Patties,9595.19,5277.35,4317.84
2023-12-10,B2C,Specialty,6125.48,3369.01,2756.47
2023-12-11,B2B,Specialty,775598.74,480871.22,294727.52
2023-12-11,B2C,French Fries,30471.86,16759.52,13712.34
2023-12-11,B2C,Patties,29786.2,16382.41,13403.79
2023-12-11,B2C,Specialty,20468.36,11257.6,9210.76
2023-12-12,B2B,French Fries,1253444.53,777135.61,476308.92
2023-12-12,B2B,Specialty,1014486.11,628981.39,385504.72
2023-12-12,B2C,French Fries,29558.54,16257.2,13301.34
2023-12-12,B2C,Patties,25593.98,14076.69,11517.29
2023-12-12,B2C,Specialty,12619.29,6940.61,5678.68
2023-12-13,B2B,French Fries,130962.85,81196.97,49765.88
2023-12-13,B2B,Specialty,563216.03,349193.94,214022.09
2023-12-13,B2C,French Fries,20342.44,11188.34,9154.1
2023-12-13,B2C,Patties,18581.46,10219.8,8361.66
2023-12-13,B2C,Specialty,14286.34,7857.49,6428.85
2023-12-14,B2B,French Fries,596898.21,370076.89,226821.32
2023-12-14,B2B,Specialty,307425.66,190603.91,116821.75
2023-12-14,B2C,French Fries,13015.06,7158.28,5856.78
2023-12-14,B2C,Patties,18010.2,9905.61,8104.59
2023-12-14,B2C,Specialty,9521.47,5236.81,4284.66
2023-12-15,B2B,French Fries,504149.82,312572.89,191576.93
2023-12-15,B2B,Patties,129763.1,80453.12,49309.98
2023-12-15,B2C,French Fries,15615.93,8588.76,7027.17
2023-12-15,B2C,Patties,9651.0,5308.05,4342.95
2023-12-15,B2C,Specialty,7267.65,3997.21,3270.44
2023-12-16,B2B,French Fries,510714.95,316643.27,194071.68
2023-12-16,B2B,Specialty,980937.76,608181.41,372756.35
2023-12-16,B2C,French Fries,14304.56,7867.51,6437.05
2023-12-16,B2C,Patties,7201.64,3960.9,3240.74
2023-12-16,B2C,Specialty,9348.73,5141.8,4206.93
2023-12-17,B2B,Patties,548887.5,340310.25,208577.25
2023-12-17,B2C,French Fries,37249.83,20487.41,16762.42
2023-12-17,B2C,Patties,41852.07,23018.64,18833.43
2023-12-17,B2C,Specialty,19692.07,10830.64,8861.43
2023-12-18,B2B,Patties,173435.34,107529.91,65905.43
2023-12-18,B2B,Specialty,710873.0,440741.26,270131.74
2023-12-18,B2C,French Fries,34938.11,19215.96,15722.15
2023-12-18,B2C,Patties,29274.44,16100.94,13173.5
2023-12-18,B2C,Specialty,11746.72,6460.7,5286.02
2023-12-19,B2B,Specialty,121534.96,75351.68,46183.28
2023-12-19,B2C,French Fries,31445.82,17295.2,14150.62
2023-12-19,B2C,Patties,31125.7,17119.14,14006.57
2023-12-19,B2C,Specialty,21858.94,12022.42,9836.52
2023-12-20,B2C,French Fries,29397.66,16168.71,13228.95
2023-12-20,B2C,Patties,26709.28,14690.1,12019.18
2023-12-20,B2C,Specialty,28574.47,15715.96,12858.51
2023-12-21,B2B,French Fries,1057108.63,655407.35,401701.28
2023-12-21,B2B,Patties,343461.76,212946.29,130515.47
2023-12-21,B2B,Specialty,141972.9,88023.2,53949.7
2023-12-21,B2C,French Fries,18269.93,10048.46,8221.47
2023-12-21,B2C,Patties,11221.14,6171.63,5049.51
2023-12-21,B2C,Specialty,12010.99,6606.04,5404.95
2023-12-22,B2B,French Fries,770966.67,477999.34,292967.33
2023-12-22,B2B,Specialty,341732.27,211874.01,129858.26
2023-12-22,B2C,French Fries,43200.97,23760.53,19440.44
2023-12-22,B2C,Patties,35130.49,19321.77,15808.72
2023-12-22,B2C,Specialty,22900.72,12595.4,10305.32
2023-12-23,B2B,French Fries,574972.31,356482.83,218489.48
2023-12-23,B2B,Patties,852658.43,528648.23,324010.2
2023-12-23,B2B,Specialty,1986852.84,1231848.76,755004.08
2023-12-23,B2C,French Fries,15175.71,8346.64,6829.07
2023-12-23,B2C,Patties,13885.96,7637.28,6248.68
2023-12-23,B2C,Specialty,10428.5,5735.68,4692.82
2023-12-24,B2B,French Fries,353918.87,219429.7,134489.17
2023-12-24,B2B,Patties,255326.84,158302.64,97024.2
2023-12-24,B2C,French Fries,14748.64,8111.75,6636.89
2023-12-24,B2C,Patties,17117.61,9414.69,7702.92
2023-12-24,B2C,Specialty,17345.3,9539.92,7805.38
2023-12-25,B2B,Patties,218496.94,135468.1,83028.84
2023-12-25,B2B,Specialty,215367.69,133527.97,81839.72
2023-12-25,B2C,French Fries,29164.43,16040.44,13123.99
2023-12-25,B2C,Patties,34770.01,19123.51,15646.5
2023-12-25,B2C,Specialty,26113.13,14362.22,11750.91
2023-12-26,B2B,French Fries,481317.57,298416.89,182900.68
2023-12-26,B2B,Specialty,821530.57,509348.95,312181.62
2023-12-26,B2C,French Fries,32580.25,17919.14,14661.11
2023-12-26,B2C,Patties,23213.12,12767.22,10445.9
2023-12-26,B2C,Specialty,24036.21,13219.92,10816.29
2023-12-27,B2B,French Fries,347745.88,215602.45,132143.43
2023-12-27,B2B,Patties,335818.41,208207.41,127611.0
2023-12-27,B2B,Specialty,1159562.43,718928.71,440633.72
2023-12-27,B2C,French Fries,28238.16,15530.99,12707.17
2023-12-27,B2C,Patties,24121.84,13267.01,10854.83
2023-12-27,B2C,Specialty,10876.17,5981.89,4894.28
2023-12-28,B2B,Specialty,92946.06,57626.56,35319.5
2023-12-28,B2C,French Fries,32072.31,17639.77,14432.54
2023-12-28,B2C,Patties,40901.98,22496.09,18405.89
2023-12-28,B2C,Specialty,20060.89,11033.49,9027.4
2023-12-29,B2B,Patties,111623.26,69206.42,42416.84
2023-12-29,B2B,Specialty,493104.25,305724.64,187379.62
2023-12-29,B2C,French Fries,12830.02,7056.51,5773.51
2023-12-29,B2C,Patties,9431.84,5187.51,4244.33
2023-12-29,B2C,Specialty,14121.1,7766.6,6354.49
2023-12-30,B2B,French Fries,826533.54,512450.79,314082.75
2023-12-30,B2C,French Fries,33441.36,18392.75,15048.61
2023-12-30,B2C,Patties,41126.72,22619.7,18507.02
2023-12-30,B2C,Specialty,28956.07,15925.84,13030.23
2023-12-31,B2B,French Fries,379637.38,235375.18,144262.2
2023-12-31,B2B,Specialty,750772.03,465478.66,285293.37
2023-12-31,B2C,French Fries,44568.55,24512.7,20055.85
2023-12-31,B2C,Patties,37724.28,20748.35,16975.93
2023-12-31,B2C,Specialty,27811.79,15296.48,12515.31
2024-01-01,B2B,French Fries,1056993.58,655336.02,401657.56
2024-01-01,B2B,Specialty,724734.13,449335.16,275398.97
2024-01-01,B2C,French Fries,40409.84,22225.41,18184.43
2024-01-01,B2C,Patties,34374.2,18905.81,15468.39
2024-01-01,B2C,Specialty,31702.02,17436.11,14265.91
2024-01-02,B2B,French Fries,1089718.76,675625.63,414093.13
2024-01-02,B2B,Specialty,1591656.26,986826.88,604829.38
2024-01-02,B2C,French Fries,33662.81,18514.55,15148.26
2024-01-02,B2C,Patties,38217.29,21019.51,17197.78
2024-01-02,B2C,Specialty,22182.57,12200.41,9982.16
2024-01-03,B2B,French Fries,65467.58,40589.9,24877.68
2024-01-03,B2B,Patties,758267.54,470125.87,288141.67
2024-01-03,B2B,Specialty,669771.92,415258.59,254513.33
2024-01-03,B2C,French Fries,24858.11,13671.96,11186.15
2024-01-03,B2C,Patties,30566.17,16811.39,13754.78
2024-01-03,B2C,Specialty,19170.8,10543.94,8626.86
2024-01-04,B2B,French Fries,1282447.76,795117.61,487330.15
2024-01-04,B2B,Patties,307890.35,190892.02,116998.33
2024-01-04,B2C,French Fries,13209.42,7265.18,5944.24
2024-01-04,B2C,Patties,17643.57,9703.96,7939.61
2024-01-04,B2C,Specialty,12215.84,6718.71,5497.13
2024-01-05,B2B,French Fries,513666.73,318473.37,195193.36
2024-01-05,B2B,Patties,376426.85,233384.65,143042.2
2024-01-05,B2B,Specialty,545702.52,338335.56,207366.96
2024-01-05,B2C,French Fries,25609.45,14085.2,11524.25
2024-01-05,B2C,Patties,21997.14,12098.43,9898.71
2024-01-05,B2C,Specialty,17024.95,9363.72,7661.23
2024-01-06,B2B,French Fries,193049.91,119690.94,73358.97
2024-01-06,B2B,Patties,1356658.25,841128.12,515530.14
2024-01-06,B2C,French Fries,22929.14,12611.03,10318.11
2024-01-06,B2C,Patties,34748.93,19111.91,15637.02
2024-01-06,B2C,Specialty,18101.33,9955.73,8145.6
2024-01-07,B2B,French Fries,279435.52,173250.02,106185.5
2024-01-07,B2B,Patties,829481.29,514278.4,315202.89
2024-01-07,B2B,Specialty,574535.88,356212.25,218323.63
2024-01-07,B2C,French Fries,22421.84,12332.01,10089.83
2024-01-07,B2C,Patties,19960.04,10978.02,8982.02
2024-01-07,B2C,Specialty,6053.69,3329.53,2724.16
2024-01-08,B2B,French Fries,166231.98,103063.83,63168.15
2024-01-08,B2B,Specialty,740555.56,459144.45,281411.11
2024-01-08,B2C,French Fries,23104.09,12707.25,10396.84
2024-01-08,B2C,Patties,33880.2,18634.11,15246.09
2024-01-08,B2C,Specialty,33617.54,18489.65,15127.89
2024-01-09,B2B,French Fries,1467254.87,909698.02,557556.85
2024-01-09,B2B,Patties,452707.92,280678.91,172029.01
2024-01-09,B2B,Specialty,460085.5,285253.01,174832.49
2024-01-09,B2C,French Fries,23459.78,12902.88,10556.9
2024-01-09,B2C,Patties,20498.88,11274.38,9224.5
2024-01-09,B2C,Specialty,18483.6,10165.98,8317.62
2024-01-10,B2B,French Fries,1106888.3,686270.75,420617.55
2024-01-10,B2B,Patties,388303.3,240748.05,147555.25
2024-01-10,B2B,Specialty,289204.21,179306.61,109897.6
2024-01-10,B2C,French Fries,17631.65,9697.41,7934.24
2024-01-10,B2C,Patties,21238.74,11681.31,9557.43
2024-01-10,B2C,Specialty,16315.94,8973.77,7342.17
2024-01-11,B2B,French Fries,549029.22,340398.12,208631.1
2024-01-11,B2B,Patties,1374138.57,851965.91,522172.66
2024-01-11,B2B,Specialty,385765.07,239174.34,146590.73
2024-01-11,B2C,French Fries,23734.36,13053.9,10680.46
2024-01-11,B2C,Patties,32433.32,17838.33,14594.99
2024-01-11,B2C,Specialty,17725.59,9749.07,7976.52
2024-01-12,B2B,French Fries,138007.52,85564.66,52442.86
2024-01-12,B2C,French Fries,20297.67,11163.72,9133.95
2024-01-12,B2C,Patties,23217.7,12769.74,10447.97
2024-01-12,B2C,Specialty,10800.44,5940.24,4860.2
2024-01-13,B2B,French Fries,523226.42,324400.38,198826.04
2024-01-13,B2C,French Fries,25887.76,14238.27,11649.49
2024-01-13,B2C,Patties,20774.19,11425.8,9348.39
2024-01-13,B2C,Specialty,20630.21,11346.62,9283.59
2024-01-14,B2B,Patties,344994.18,213896.39,131097.79
2024-01-14,B2B,Specialty,126004.31,78122.67,47881.64
2024-01-14,B2C,French Fries,19061.37,10483.75,8577.62
2024-01-14,B2C,Patties,17578.4,9668.12,7910.28
2024-01-14,B2C,Specialty,10839.18,5961.55,4877.63
2024-01-15,B2B,French Fries,342588.09,212404.62,130183.47
2024-01-15,B2B,Specialty,468841.87,290681.96,178159.91
