order_id,customer_id,order_date,product_sku,quantity_kg,unit_price_inr,total_value_inr,delivery_date,payment_status,invoice_number,payment_terms
ORD00001676,C00097,2022-08-06,HF-HASH-BROWN-1KG,2687.51,141.15,379342.04,2022-08-09,Pending,INV194099,Net 90
ORD00001677,C00097,2024-09-13,HF-PATTY-BURGER-1KG,553.0,143.87,79560.11,2024-09-17,Paid,INV975153,Net 90
ORD00001678,C00097,2024-01-27,HF-POTATO-CHEESE-BALLS-500G,1032.62,133.51,137865.1,2024-02-03,Partial,INV555568,Net 90
ORD00001679,C00097,2022-11-02,HF-PATTY-BURGER-1KG,3597.35,154.28,554999.16,2022-11-11,Paid,INV898164,Net 90
ORD00001680,C00097,2024-07-30,HF-POTATO-CHEESE-BALLS-500G,2871.86,153.84,441806.94,2024-08-08,Paid,INV918927,Net 90
ORD00001681,C00097,2023-08-13,HF-PATTY-CUTLET-1KG,1040.24,129.88,135106.37,2023-08-23,Paid,INV245259,Net 90
ORD00001682,C00097,2024-04-18,HF-HASH-BROWN-1KG,2942.61,144.41,424942.31,2024-04-30,Paid,INV715118,Net 90
ORD00001683,C00097,2022-04-02,HF-PATTY-BURGER-1KG,2584.41,172.75,446456.83,2022-04-05,Paid,INV933994,Net 90
ORD00001684,C00097,2024-09-19,HF-ALOO-TIKKI-1KG,1333.24,174.64,232837.03,2024-09-26,Pending,INV571044,Net 90
ORD00001685,C00097,2023-02-22,HF-POTATO-CHEESE-BALLS-500G,4358.69,174.11,758891.52,2023-03-04,Paid,INV160286,Net 90
ORD00001686,C00097,2023-02-12,HF-POTATO-CHEESE-BALLS-500G,3386.13,171.84,581872.58,2023-02-26,Paid,INV306980,Net 90
ORD00001687,C00097,2022-05-23,HF-ALOO-TIKKI-1KG,4960.35,148.28,735520.7,2022-06-06,Paid,INV610064,Net 90
ORD00001688,C00097,2024-07-31,HF-PATTY-BURGER-1KG,4378.14,174.22,762759.55,2024-08-11,Paid,INV548457,Net 90
ORD00001689,C00097,2023-05-29,HF-HASH-BROWN-1KG,1893.95,146.56,277577.31,2023-06-13,Delayed,INV721052,Net 90
ORD00001690,C00097,2022-06-12,HF-POTATO-SMILES-500G,3081.54,140.95,434343.06,2022-06-18,Paid,INV486996,Net 90
ORD00001691,C00097,2024-03-19,HF-HASH-BROWN-1KG,1949.65,142.84,278488.01,2024-03-26,Partial,INV931416,Net 90
ORD00001692,C00097,2023-08-12,HF-FF-SHOESTRING-2.5KG,2407.58,135.14,325360.36,2023-08-25,Paid,INV516016,Net 90
ORD00001693,C00097,2024-05-06,HF-PATTY-BURGER-1KG,2629.9,166.72,438456.93,2024-05-09,Paid,INV216100,Net 90
ORD00001694,C00097,2023-06-25,HF-FF-CRINKLE-2.5KG,3310.19,142.79,472662.03,2023-07-06,Partial,INV399091,Net 90
ORD00001695,C00097,2024-06-09,HF-FF-SHOESTRING-2.5KG,1202.88,169.44,203815.99,2024-06-13,Paid,INV923993,Net 90
ORD00001696,C00097,2024-04-14,HF-POTATO-SMILES-500G,2801.0,178.27,499334.27,2024-04-26,Paid,INV514122,Net 90
ORD00001697,C00097,2022-10-03,HF-POTATO-CHEESE-BALLS-500G,1637.12,130.53,213693.27,2022-10-12,Paid,INV836398,Net 90
ORD00001698,C00097,2023-12-24,HF-PATTY-CUTLET-1KG,536.03,124.96,66982.31,2024-01-06,Delayed,INV280667,Net 90
ORD00001699,C00097,2022-11-12,HF-HASH-BROWN-1KG,2234.31,131.89,294683.15,2022-11-23,Paid,INV619572,Net 90
ORD00001700,C00097,2022-05-15,HF-PATTY-BURGER-1KG,670.48,133.52,89522.49,2022-05-21,Paid,INV915530,Net 90
ORD00001701,C00097,2024-05-03,HF-POTATO-CHEESE-BALLS-500G,3779.4,164.14,620350.72,2024-05-09,Paid,INV953229,Net 90
ORD00001702,C00097,2024-03-11,HF-ALOO-TIKKI-1KG,1173.36,176.19,206734.3,2024-03-18,Paid,INV989276,Net 90
ORD00001703,C00097,2022-07-15,HF-PATTY-ALOO-1KG,1215.66,125.36,152395.14,2022-07-24,Delayed,INV619571,Net 90
ORD00001704,C00098,2024-09-13,HF-PATTY-BURGER-1KG,1233.22,128.43,158382.44,2024-09-27,Paid,INV978369,Net 30
ORD00001705,C00098,2023-02-19,HF-PATTY-CUTLET-1KG,3342.68,129.38,432475.94,2023-03-05,Paid,INV805617,Net 30
ORD00001706,C00098,2022-07-07,HF-PATTY-CUTLET-1KG,3354.48,136.6,458221.97,2022-07-11,Paid,INV414777,Net 30
ORD00001707,C00098,2022-03-10,HF-ALOO-TIKKI-1KG,1617.82,173.84,281241.83,2022-03-19,Paid,INV307744,Net 30
ORD00001708,C00098,2022-07-02,HF-FF-CRINKLE-2.5KG,1464.5,171.88,251718.26,2022-07-17,Paid,INV778135,Net 30
ORD00001709,C00098,2024-05-21,HF-PATTY-BURGER-1KG,1865.87,179.47,334867.69,2024-05-29,Pending,INV128783,Net 30
ORD00001710,C00099,2023-01-15,HF-POTATO-CHEESE-BALLS-500G,4914.18,169.66,833739.78,2023-01-20,Paid,INV629155,Net 90
ORD00001711,C00099,2022-07-21,HF-POTATO-SMILES-500G,4406.39,169.4,746442.47,2022-07-29,Paid,INV387850,Net 90
ORD00001712,C00099,2023-04-14,HF-PATTY-ALOO-1KG,3333.41,168.54,561812.92,2023-04-18,Delayed,INV149230,Net 90
ORD00001713,C00099,2022-05-05,HF-FF-CRINKLE-2.5KG,3327.26,170.53,567397.65,2022-05-13,Paid,INV381338,Net 90
ORD00001714,C00099,2024-12-07,HF-PATTY-ALOO-1KG,4709.99,165.2,778090.35,2024-12-22,Paid,INV247204,Net 90
ORD00001715,C00099,2023-06-08,HF-FF-WEDGES-2.5KG,4841.09,146.89,711107.71,2023-06-18,Paid,INV921441,Net 90
ORD00001716,C00099,2024-06-29,HF-FF-CRINKLE-2.5KG,4664.24,133.57,623002.54,2024-07-02,Paid,INV184670,Net 90
ORD00001717,C00099,2023-02-27,HF-ALOO-TIKKI-1KG,641.15,127.69,81868.44,2023-03-07,Paid,INV793867,Net 90
ORD00001718,C00099,2024-05-03,HF-POTATO-CHEESE-BALLS-500G,1221.11,169.47,206941.51,2024-05-17,Paid,INV369232,Net 90
ORD00001719,C00099,2022-01-08,HF-HASH-BROWN-1KG,2304.54,133.99,308785.31,2022-01-20,Paid,INV750748,Net 90
ORD00001720,C00099,2024-01-11,HF-FF-SHOESTRING-2.5KG,4155.22,132.13,549029.22,2024-01-24,Paid,INV918912,Net 90
ORD00001721,C00099,2023-02-19,HF-PATTY-BURGER-1KG,850.44,147.97,125839.61,2023-03-05,Paid,INV917356,Net 90
ORD00001722,C00099,2022-05-10,HF-PATTY-ALOO-1KG,812.33,136.74,111078.0,2022-05-13,Paid,INV663602,Net 90
ORD00001723,C00099,2024-05-17,HF-PATTY-CUTLET-1KG,3651.51,142.47,520230.63,2024-05-22,Partial,INV493165,Net 90
ORD00001724,C00099,2022-12-30,HF-FF-WEDGES-2.5KG,893.65,144.18,128846.46,2023-01-11,Paid,INV520666,Net 90
ORD00001725,C00100,2022-06-18,HF-HASH-BROWN-1KG,2809.14,135.01,379261.99,2022-07-03,Pending,INV749083,Net 30
ORD00001726,C00100,2024-09-15,HF-PATTY-CUTLET-1KG,1269.01,165.7,210274.96,2024-09-26,Paid,INV885321,Net 30
ORD00001727,C00100,2023-02-17,HF-ALOO-TIKKI-1KG,805.27,177.41,142862.95,2023-03-03,Paid,INV576085,Net 30
ORD00001728,C00100,2024-05-09,HF-FF-WEDGES-2.5KG,534.19,159.07,84973.6,2024-05-18,Paid,INV264896,Net 30
ORD00001729,C00100,2022-12-24,HF-FF-SHOESTRING-2.5KG,1101.22,152.83,168299.45,2023-01-02,Paid,INV261979,Net 30
ORD00001730,C00100,2023-05-05,HF-POTATO-CHEESE-BALLS-500G,1342.89,122.06,163913.15,2023-05-11,Paid,INV437944,Net 30
ORD00001731,C00100,2023-11-13,HF-FF-WEDGES-2.5KG,4368.95,145.44,635420.09,2023-11-17,Delayed,INV350799,Net 30
ORD00001732,C00100,2023-09-17,HF-FF-WEDGES-2.5KG,1738.49,176.84,307434.57,2023-09-24,Delayed,INV551363,Net 30
ORD00001733,C00100,2023-05-22,HF-FF-SHOESTRING-2.5KG,868.96,140.91,122445.15,2023-05-25,Paid,INV638575,Net 30
ORD00001734,C00100,2022-12-14,HF-PATTY-CUTLET-1KG,1298.14,179.47,232977.19,2022-12-26,Paid,INV996074,Net 30
ORD00001735,C00100,2023-01-24,HF-POTATO-SMILES-500G,2957.09,168.73,498949.8,2023-01-27,Paid,INV767250,Net 30
ORD00001736,C00100,2023-08-30,HF-POTATO-SMILES-500G,1235.9,138.27,170887.89,2023-09-02,Paid,INV192740,Net 30
ORD00001737,C00100,2022-07-22,HF-HASH-BROWN-1KG,3288.22,130.68,429704.59,2022-08-02,Paid,INV869628,Net 30
ORD00001738,C00100,2023-06-18,HF-FF-CRINKLE-2.5KG,2750.28,175.9,483774.25,2023-06-28,Paid,INV998956,Net 30
ORD00001739,C00100,2022-10-03,HF-HASH-BROWN-1KG,4686.14,141.29,662104.72,2022-10-17,Paid,INV133937,Net 30
ORD00001740,C00100,2022-02-19,HF-FF-SHOESTRING-2.5KG,2822.64,131.9,372306.22,2022-03-05,Paid,INV347700,Net 30
ORD00001741,C00100,2024-10-19,HF-POTATO-CHEESE-BALLS-500G,4903.32,151.19,741332.95,2024-10-25,Paid,INV661320,Net 30
ORD00001742,C00100,2022-01-25,HF-POTATO-CHEESE-BALLS-500G,1428.41,170.69,243815.3,2022-01-30,Delayed,INV914492,Net 30
ORD00001743,C00100,2022-07-11,HF-POTATO-CHEESE-BALLS-500G,2391.68,158.17,378292.03,2022-07-16,Partial,INV737561,Net 30
ORD00001744,C00100,2022-08-05,HF-PATTY-BURGER-1KG,4296.05,138.55,595217.73,2022-08-10,Paid,INV335374,Net 30
ORD00001745,C00100,2024-11-11,HF-PATTY-CUTLET-1KG,3100.57,123.37,382517.32,2024-11-22,Paid,INV806289,Net 30
ORD00001746,C00100,2023-03-03,HF-POTATO-CHEESE-BALLS-500G,1555.45,128.33,199610.9,2023-03-13,Pending,INV341494,Net 30
ORD00001747,C00100,2024-10-11,HF-FF-SHOESTRING-2.5KG,3398.86,135.28,459797.78,2024-10-22,Delayed,INV825473,Net 30
ORD00001748,C00100,2022-09-09,HF-HASH-BROWN-1KG,3919.94,165.67,649416.46,2022-09-23,Paid,INV231004,Net 30
ORD00001749,C00100,2024-04-19,HF-FF-CRINKLE-2.5KG,4029.1,127.96,515563.64,2024-04-24,Paid,INV451382,Net 30
ORD00001750,C00100,2024-05-17,HF-PATTY-BURGER-1KG,2867.22,160.75,460905.61,2024-05-27,Pending,INV141936,Net 30
ORD00001751,C00100,2023-11-07,HF-POTATO-CHEESE-BALLS-500G,1952.48,135.6,264756.29,2023-11-15,Pending,INV624962,Net 30
ORD00001752,C00100,2022-05-14,HF-FF-CRINKLE-2.5KG,3730.8,141.08,526341.26,2022-05-28,Delayed,INV388433,Net 30
ORD00001753,C00101,2023-03-24,HF-PATTY-CUTLET-1KG,1619.96,153.77,249101.25,2023-04-02,Paid,INV184327,Net 90
ORD00001754,C00101,2022-05-20,HF-HASH-BROWN-1KG,3291.74,166.61,548436.8,2022-05-29,Delayed,INV972281,Net 90
ORD00001755,C00101,2024-08-21,HF-PATTY-BURGER-1KG,684.18,130.47,89264.96,2024-08-25,Delayed,INV959084,Net 90
ORD00001756,C00101,2022-01-02,HF-HASH-BROWN-1KG,3997.62,151.91,607278.45,2022-01-08,Paid,INV978361,Net 90
ORD00001757,C00101,2024-02-11,HF-PATTY-BURGER-1KG,4127.34,146.91,606347.52,2024-02-16,Paid,INV114221,Net 90
ORD00001758,C00101,2022-12-17,HF-HASH-BROWN-1KG,2567.23,142.65,366215.36,2022-12-26,Pending,INV641358,Net 90
ORD00001759,C00101,2022-09-01,HF-PATTY-ALOO-1KG,3610.38,155.41,561089.16,2022-09-04,Paid,INV872185,Net 90
ORD00001760,C00101,2023-06-13,HF-PATTY-BURGER-1KG,2267.29,131.25,297581.81,2023-06-25,Paid,INV996719,Net 90
ORD00001761,C00101,2024-02-14,HF-HASH-BROWN-1KG,510.78,125.48,64092.67,2024-02-25,Paid,INV531313,Net 90
ORD00001762,C00101,2024-08-16,HF-FF-SHOESTRING-2.5KG,985.28,154.16,151890.76,2024-08-31,Paid,INV238827,Net 90
ORD00001763,C00101,2022-11-29,HF-POTATO-CHEESE-BALLS-500G,3916.39,147.41,577315.05,2022-12-07,Paid,INV776330,Net 90
ORD00001764,C00101,2024-12-14,HF-FF-CRINKLE-2.5KG,2364.17,127.93,302448.27,2024-12-20,Pending,INV313074,Net 90
ORD00001765,C00101,2022-11-21,HF-POTATO-SMILES-500G,4554.56,164.11,747448.84,2022-11-25,Pending,INV308267,Net 90
ORD00001766,C00101,2022-01-26,HF-PATTY-CUTLET-1KG,2376.1,125.82,298960.9,2022-02-03,Paid,INV524634,Net 90
ORD00001767,C00101,2022-09-29,HF-PATTY-ALOO-1KG,4307.38,130.18,560734.73,2022-10-03,Paid,INV323106,Net 90
ORD00001768,C00101,2022-10-31,HF-PATTY-ALOO-1KG,3530.21,140.38,495570.88,2022-11-09,Paid,INV540658,Net 90
ORD00001769,C00101,2023-11-07,HF-POTATO-SMILES-500G,4368.0,155.22,678000.96,2023-11-21,Paid,INV258262,Net 90
ORD00001770,C00101,2023-01-20,HF-FF-CRINKLE-2.5KG,1523.26,120.76,183948.88,2023-01-28,Paid,INV541259,Net 90
ORD00001771,C00102,2023-06-15,HF-POTATO-SMILES-500G,1455.61,141.92,206580.17,2023-06-22,Partial,INV686445,Net 30
ORD00001772,C00102,2024-12-09,HF-ALOO-TIKKI-1KG,3687.73,132.97,490357.46,2024-12-19,Paid,INV775562,Net 30
ORD00001773,C00102,2023-05-29,HF-FF-WEDGES-2.5KG,1676.77,146.11,244992.86,2023-06-01,Pending,INV663178,Net 30
ORD00001774,C00102,2023-10-20,HF-POTATO-CHEESE-BALLS-500G,693.14,166.1,115130.55,2023-10-30,Partial,INV258841,Net 30
ORD00001775,C00102,2024-11-19,HF-PATTY-ALOO-1KG,854.4,164.22,140309.57,2024-12-03,Pending,INV407671,Net 30
ORD00001776,C00102,2023-08-17,HF-POTATO-CHEESE-BALLS-500G,1705.83,147.6,251780.51,2023-08-28,Paid,INV609294,Net 30
ORD00001777,C00102,2023-12-16,HF-FF-CRINKLE-2.5KG,2346.78,135.2,317284.66,2023-12-30,Pending,INV978202,Net 30
ORD00001778,C00102,2023-10-07,HF-HASH-BROWN-1KG,1650.71,176.94,292076.63,2023-10-17,Paid,INV760321,Net 30
ORD00001779,C00102,2024-08-17,HF-PATTY-BURGER-1KG,1874.62,130.99,245556.47,2024-08-24,Paid,INV621713,Net 30
ORD00001780,C00102,2022-11-06,HF-POTATO-CHEESE-BALLS-500G,1627.22,161.71,263137.75,2022-11-17,Paid,INV452795,Net 30
ORD00001781,C00102,2024-08-24,HF-FF-SHOESTRING-2.5KG,1889.95,130.3,246260.49,2024-09-08,Paid,INV410562,Net 30
ORD00001782,C00103,2022-08-28,HF-FF-WEDGES-2.5KG,2365.18,127.05,300496.12,2022-09-12,Paid,INV671552,Net 90
ORD00001783,C00103,2023-01-24,HF-PATTY-BURGER-1KG,2294.0,171.73,393948.62,2023-01-31,Delayed,INV269781,Net 90
ORD00001784,C00103,2022-06-23,HF-ALOO-TIKKI-1KG,2178.1,150.85,328566.38,2022-06-27,Paid,INV442481,Net 90
ORD00001785,C00103,2024-09-17,HF-POTATO-CHEESE-BALLS-500G,4051.13,150.96,611558.58,2024-09-30,Paid,INV180420,Net 90
ORD00001786,C00103,2022-03-28,HF-POTATO-CHEESE-BALLS-500G,713.25,132.89,94783.79,2022-04-06,Paid,INV113240,Net 90
ORD00001787,C00103,2024-07-08,HF-POTATO-CHEESE-BALLS-500G,4524.19,168.13,760652.06,2024-07-16,Paid,INV896122,Net 90
ORD00001788,C00103,2023-06-20,HF-FF-CRINKLE-2.5KG,3923.01,152.85,599632.08,2023-06-25,Paid,INV899438,Net 90
ORD00001789,C00103,2023-02-05,HF-PATTY-BURGER-1KG,2089.67,161.66,337816.05,2023-02-18,Pending,INV448646,Net 90
ORD00001790,C00103,2023-04-01,HF-PATTY-CUTLET-1KG,3485.08,158.57,552629.14,2023-04-08,Partial,INV265383,Net 90
ORD00001791,C00103,2023-09-21,HF-ALOO-TIKKI-1KG,2766.54,135.56,375032.16,2023-10-03,Delayed,INV841082,Net 90
ORD00001792,C00103,2024-03-30,HF-FF-SHOESTRING-2.5KG,2459.44,150.73,370711.39,2024-04-05,Partial,INV440808,Net 90
ORD00001793,C00103,2024-03-01,HF-FF-CRINKLE-2.5KG,1472.03,133.8,196957.61,2024-03-14,Delayed,INV988980,Net 90
ORD00001794,C00103,2023-01-30,HF-ALOO-TIKKI-1KG,4063.3,139.19,565570.73,2023-02-09,Paid,INV282429,Net 90
ORD00001795,C00103,2023-08-11,HF-HASH-BROWN-1KG,4881.54,146.18,713583.52,2023-08-20,Delayed,INV755583,Net 90
ORD00001796,C00103,2023-12-01,HF-ALOO-TIKKI-1KG,3239.38,150.24,486684.45,2023-12-16,Paid,INV260431,Net 90
ORD00001797,C00103,2023-06-10,HF-PATTY-CUTLET-1KG,2719.05,173.4,471483.27,2023-06-17,Paid,INV250405,Net 90
ORD00001798,C00103,2024-11-06,HF-POTATO-SMILES-500G,918.59,140.74,129282.36,2024-11-12,Paid,INV104021,Net 90
ORD00001799,C00103,2024-02-17,HF-ALOO-TIKKI-1KG,1787.05,139.56,249400.7,2024-02-24,Paid,INV894033,Net 90
ORD00001800,C00103,2022-10-10,HF-PATTY-CUTLET-1KG,4606.65,124.19,572099.86,2022-10-15,Paid,INV837183,Net 90
ORD00001801,C00104,2024-09-11,HF-FF-SHOESTRING-2.5KG,1775.24,164.26,291600.92,2024-09-26,Paid,INV861295,Net 90
ORD00001802,C00104,2023-09-19,HF-PATTY-ALOO-1KG,1574.38,169.99,267628.86,2023-09-28,Paid,INV643357,Net 90
ORD00001803,C00104,2022-08-20,HF-FF-WEDGES-2.5KG,1984.63,126.79,251631.24,2022-08-31,Pending,INV802904,Net 90
ORD00001804,C00104,2022-01-16,HF-FF-SHOESTRING-2.5KG,2836.47,150.68,427399.3,2022-01-28,Paid,INV284855,Net 90
ORD00001805,C00104,2022-07-06,HF-PATTY-ALOO-1KG,676.09,163.07,110250.0,2022-07-16,Paid,INV389596,Net 90
ORD00001806,C00104,2023-02-28,HF-PATTY-CUTLET-1KG,1137.85,132.81,151117.86,2023-03-09,Pending,INV156127,Net 90
ORD00001807,C00104,2023-04-27,HF-FF-SHOESTRING-2.5KG,3031.17,173.45,525756.44,2023-05-05,Delayed,INV832652,Net 90
ORD00001808,C00104,2024-02-25,HF-ALOO-TIKKI-1KG,592.82,169.36,100400.0,2024-03-09,Paid,INV463349,Net 90
ORD00001809,C00104,2022-09-15,HF-HASH-BROWN-1KG,3893.66,129.7,505007.7,2022-09-26,Paid,INV467388,Net 90
ORD00001810,C00104,2024-11-30,HF-FF-SHOESTRING-2.5KG,2178.71,174.36,379879.88,2024-12-14,Delayed,INV324726,Net 90
ORD00001811,C00104,2024-09-14,HF-PATTY-BURGER-1KG,1158.74,126.68,146789.18,2024-09-22,Paid,INV944977,Net 90
ORD00001812,C00104,2022-02-20,HF-PATTY-ALOO-1KG,3808.46,148.25,564604.19,2022-03-05,Paid,INV871575,Net 90
ORD00001813,C00104,2022-03-05,HF-PATTY-CUTLET-1KG,1778.55,130.31,231762.85,2022-03-12,Paid,INV555595,Net 90
ORD00001814,C00105,2023-12-17,HF-PATTY-ALOO-1KG,3750.0,146.37,548887.5,2023-12-23,Paid,INV853541,Net 60
ORD00001815,C00105,2022-06-14,HF-ALOO-TIKKI-1KG,1577.32,176.6,278554.71,2022-06-19,Paid,INV489060,Net 60
ORD00001816,C00105,2023-04-16,HF-FF-WEDGES-2.5KG,3024.79,141.19,427070.1,2023-04-29,Paid,INV207562,Net 60
ORD00001817,C00105,2022-09-28,HF-PATTY-ALOO-1KG,3738.46,149.79,559983.92,2022-10-02,Paid,INV471741,Net 60
ORD00001818,C00105,2023-03-10,HF-HASH-BROWN-1KG,542.38,170.44,92443.25,2023-03-22,Paid,INV675908,Net 60
ORD00001819,C00105,2024-12-29,HF-ALOO-TIKKI-1KG,798.56,179.36,143229.72,2025-01-10,Partial,INV103795,Net 60
ORD00001820,C00105,2023-07-30,HF-FF-CRINKLE-2.5KG,2073.81,151.49,314161.48,2023-08-07,Paid,INV110009,Net 60
ORD00001821,C00105,2022-09-06,HF-PATTY-BURGER-1KG,4997.94,136.15,680469.53,2022-09-20,Paid,INV580125,Net 60
ORD00001822,C00105,2022-02-23,HF-PATTY-CUTLET-1KG,2582.01,165.29,426780.43,2022-03-06,Paid,INV464190,Net 60
ORD00001823,C00105,2022-01-29,HF-ALOO-TIKKI-1KG,2601.43,140.03,364278.24,2022-02-08,Pending,INV911038,Net 60
ORD00001824,C00105,2024-02-06,HF-POTATO-SMILES-500G,1042.84,150.78,157239.42,2024-02-18,Partial,INV827382,Net 60
ORD00001825,C00105,2024-10-03,HF-FF-CRINKLE-2.5KG,2982.85,133.97,399612.41,2024-10-15,Paid,INV179849,Net 60
ORD00001826,C00105,2022-04-07,HF-FF-SHOESTRING-2.5KG,2002.53,137.92,276188.94,2022-04-20,Pending,INV866225,Net 60
ORD00001827,C00105,2024-03-10,HF-HASH-BROWN-1KG,2423.16,167.89,406824.33,2024-03-16,Paid,INV222417,Net 60
ORD00001828,C00105,2022-03-05,HF-PATTY-ALOO-1KG,1996.59,136.35,272235.05,2022-03-12,Pending,INV392909,Net 60
ORD00001829,C00105,2022-06-02,HF-HASH-BROWN-1KG,4279.33,168.67,721794.59,2022-06-11,Paid,INV803508,Net 60
ORD00001830,C00105,2024-01-03,HF-HASH-BROWN-1KG,4069.83,164.57,669771.92,2024-01-09,Paid,INV322246,Net 60
ORD00001831,C00105,2022-10-26,HF-POTATO-SMILES-500G,4499.22,162.79,732428.02,2022-11-01,Delayed,INV676959,Net 60
ORD00001832,C00105,2023-10-13,HF-HASH-BROWN-1KG,1262.3,121.98,153975.35,2023-10-22,Paid,INV859929,Net 60
ORD00001833,C00105,2024-10-05,HF-PATTY-CUTLET-1KG,1318.39,141.88,187053.17,2024-10-08,Paid,INV244006,Net 60
ORD00001834,C00105,2023-02-19,HF-POTATO-SMILES-500G,738.21,165.42,122114.7,2023-02-26,Paid,INV313247,Net 60
ORD00001835,C00105,2022-12-27,HF-POTATO-CHEESE-BALLS-500G,3385.9,163.08,552172.57,2023-01-02,Paid,INV721927,Net 60
ORD00001836,C00105,2024-04-27,HF-FF-WEDGES-2.5KG,931.05,139.73,130095.62,2024-05-04,Delayed,INV115570,Net 60
ORD00001837,C00105,2024-01-31,HF-PATTY-ALOO-1KG,2567.35,156.16,400917.38,2024-02-15,Paid,INV727702,Net 60
ORD00001838,C00105,2024-06-28,HF-PATTY-CUTLET-1KG,4112.47,178.62,734569.39,2024-07-03,Delayed,INV844219,Net 60
ORD00001839,C00106,2023-05-14,HF-POTATO-CHEESE-BALLS-500G,869.92,158.5,137882.32,2023-05-20,Paid,INV963428,Net 90
ORD00001840,C00106,2024-03-20,HF-FF-SHOESTRING-2.5KG,1106.85,137.99,152734.23,2024-03-31,Paid,INV347843,Net 90
ORD00001841,C00106,2023-11-15,HF-POTATO-SMILES-500G,3974.21,179.65,713966.83,2023-11-23,Pending,INV157085,Net 90
ORD00001842,C00106,2023-03-16,HF-FF-SHOESTRING-2.5KG,2869.16,141.19,405096.7,2023-03-20,Paid,INV687237,Net 90
ORD00001843,C00106,2023-12-23,HF-FF-SHOESTRING-2.5KG,1463.43,166.95,244319.64,2023-12-28,Paid,INV328467,Net 90
ORD00001844,C00106,2023-07-26,HF-POTATO-SMILES-500G,4566.74,170.91,780501.53,2023-07-30,Paid,INV446163,Net 90
ORD00001845,C00106,2024-10-20,HF-FF-WEDGES-2.5KG,2793.61,155.35,433987.31,2024-10-31,Paid,INV261307,Net 90
ORD00001846,C00106,2024-10-03,HF-FF-SHOESTRING-2.5KG,4264.79,175.73,749451.55,2024-10-14,Paid,INV558743,Net 90
ORD00001847,C00106,2023-04-25,HF-ALOO-TIKKI-1KG,4725.54,161.39,762654.9,2023-05-01,Pending,INV861000,Net 90
ORD00001848,C00106,2024-10-21,HF-PATTY-CUTLET-1KG,1362.57,138.78,189097.46,2024-10-31,Pending,INV977264,Net 90
ORD00001849,C00106,2024-09-29,HF-PATTY-ALOO-1KG,1698.01,130.41,221437.48,2024-10-04,Partial,INV208257,Net 90
ORD00001850,C00106,2023-11-19,HF-POTATO-SMILES-500G,1628.42,172.19,280397.64,2023-11-28,Pending,INV982441,Net 90
ORD00001851,C00107,2024-04-04,HF-PATTY-BURGER-1KG,3966.51,122.62,486373.46,2024-04-13,Paid,INV533340,Net 90
ORD00001852,C00107,2022-02-12,HF-POTATO-SMILES-500G,1164.67,179.09,208580.75,2022-02-16,Delayed,INV879541,Net 90
ORD00001853,C00107,2022-02-11,HF-PATTY-ALOO-1KG,1516.87,158.06,239756.47,2022-02-20,Partial,INV874347,Net 90
ORD00001854,C00107,2023-05-03,HF-FF-SHOESTRING-2.5KG,1425.03,134.02,190982.52,2023-05-12,Paid,INV550023,Net 90
ORD00001855,C00107,2022-06-29,HF-FF-CRINKLE-2.5KG,2743.34,149.26,409470.93,2022-07-13,Delayed,INV817721,Net 90
ORD00001856,C00107,2022-10-15,HF-POTATO-SMILES-500G,3407.78,130.09,443318.1,2022-10-19,Partial,INV867007,Net 90
ORD00001857,C00107,2023-09-26,HF-PATTY-BURGER-1KG,1682.21,157.45,264863.96,2023-10-07,Paid,INV772049,Net 90
ORD00001858,C00107,2024-10-09,HF-PATTY-CUTLET-1KG,938.32,174.56,163793.14,2024-10-21,Paid,INV771448,Net 90
ORD00001859,C00107,2022-02-19,HF-FF-CRINKLE-2.5KG,1304.6,146.3,190862.98,2022-02-27,Paid,INV323672,Net 90
ORD00001860,C00107,2022-01-01,HF-PATTY-ALOO-1KG,988.93,161.09,159306.73,2022-01-07,Paid,INV270818,Net 90
ORD00001861,C00107,2023-10-05,HF-FF-CRINKLE-2.5KG,1971.14,124.42,245249.24,2023-10-09,Pending,INV908134,Net 90
ORD00001862,C00107,2023-09-01,HF-PATTY-CUTLET-1KG,3166.86,178.84,566361.24,2023-09-14,Pending,INV444055,Net 90
ORD00001863,C00107,2022-01-14,HF-PATTY-ALOO-1KG,4419.0,162.17,716629.23,2022-01-20,Paid,INV484811,Net 90
ORD00001864,C00107,2024-11-26,HF-PATTY-BURGER-1KG,556.92,171.59,95561.9,2024-12-01,Paid,INV450333,Net 90
ORD00001865,C00108,2023-09-14,HF-FF-SHOESTRING-2.5KG,4535.3,122.28,554576.48,2023-09-17,Paid,INV224015,Net 45
ORD00001866,C00108,2023-11-04,HF-POTATO-CHEESE-BALLS-500G,1050.74,147.09,154553.35,2023-11-18,Paid,INV428588,Net 45
ORD00001867,C00108,2024-06-20,HF-ALOO-TIKKI-1KG,2309.29,137.67,317919.95,2024-06-23,Pending,INV184049,Net 45
ORD00001868,C00108,2022-09-04,HF-FF-CRINKLE-2.5KG,1390.63,152.95,212696.86,2022-09-10,Paid,INV652289,Net 45
ORD00001869,C00108,2023-05-27,HF-POTATO-CHEESE-BALLS-500G,3970.95,176.22,699760.81,2023-05-30,Pending,INV882248,Net 45
ORD00001870,C00108,2022-09-25,HF-POTATO-SMILES-500G,1854.95,162.19,300854.34,2022-10-05,Pending,INV252392,Net 45
